SNP,not_fixed,ref_fixed,alt_fixed,total,not_fixed_prop,ref_fixed_prop,alt_fixed_prop,not_fixed_exp,ref_fixed_exp,alt_fixed_exp,chi_sq,p.value,p.adj.BH,p.adj.bonf,p.adj.holm
29381308_856810,0,4,6,10,0,0.4,0.6,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29381354_1559735,0,4,6,10,0,0.4,0.6,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29381389_145709,0,7,3,10,0,0.7,0.3,0.625,4.6875,4.6875,2.373333333,0.305237027,0.718204769,1,1
29381397_3085195,0,4,6,10,0,0.4,0.6,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29381422_556101,0,5,5,10,0,0.5,0.5,0.625,4.6875,4.6875,0.666666667,0.716531311,0.834637928,1,1
29381428_400601,0,7,3,10,0,0.7,0.3,0.625,4.6875,4.6875,2.373333333,0.305237027,0.718204769,1,1
29381473_185642,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29381473_215520,0,4,6,10,0,0.4,0.6,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29381478_1566675,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29381479_8242,0,2,8,10,0,0.2,0.8,0.625,4.6875,4.6875,4.506666667,0.105048479,0.385363026,1,1
29381479_8272,0,2,8,10,0,0.2,0.8,0.625,4.6875,4.6875,4.506666667,0.105048479,0.385363026,1,1
29381479_8310,0,2,8,10,0,0.2,0.8,0.625,4.6875,4.6875,4.506666667,0.105048479,0.385363026,1,1
29381484_633080,0,7,3,10,0,0.7,0.3,0.625,4.6875,4.6875,2.373333333,0.305237027,0.718204769,1,1
29381509_525880,0,8,2,10,0,0.8,0.2,0.625,4.6875,4.6875,4.506666667,0.105048479,0.385363026,1,1
29381521_1549437,0,7,3,10,0,0.7,0.3,0.625,4.6875,4.6875,2.373333333,0.305237027,0.718204769,1,1
29381521_709845,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29381521_906486,0,7,3,10,0,0.7,0.3,0.625,4.6875,4.6875,2.373333333,0.305237027,0.718204769,1,1
29381523_4866290,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29381524_151647,0,4,6,10,0,0.4,0.6,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29381524_290203,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29381546_383187,0,7,3,10,0,0.7,0.3,0.625,4.6875,4.6875,2.373333333,0.305237027,0.718204769,1,1
29381580_433376,0,5,5,10,0,0.5,0.5,0.625,4.6875,4.6875,0.666666667,0.716531311,0.834637928,1,1
29381580_546218,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29381585_1057170,0,5,5,10,0,0.5,0.5,0.625,4.6875,4.6875,0.666666667,0.716531311,0.834637928,1,1
29381594_14447580,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29381594_14451269,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29381594_14451342,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29381604_1081375,0,2,8,10,0,0.2,0.8,0.625,4.6875,4.6875,4.506666667,0.105048479,0.385363026,1,1
29381604_1291039,0,2,8,10,0,0.2,0.8,0.625,4.6875,4.6875,4.506666667,0.105048479,0.385363026,1,1
29381604_1295948,0,3,7,10,0,0.3,0.7,0.625,4.6875,4.6875,2.373333333,0.305237027,0.718204769,1,1
29381616_148147,0,7,3,10,0,0.7,0.3,0.625,4.6875,4.6875,2.373333333,0.305237027,0.718204769,1,1
29381616_234273,0,7,3,10,0,0.7,0.3,0.625,4.6875,4.6875,2.373333333,0.305237027,0.718204769,1,1
29381636_5781098,0,9,1,10,0,0.9,0.1,0.625,4.6875,4.6875,7.493333333,0.023596269,0.114673458,1,1
29381654_309907,0,8,2,10,0,0.8,0.2,0.625,4.6875,4.6875,4.506666667,0.105048479,0.385363026,1,1
29381693_71676,0,7,3,10,0,0.7,0.3,0.625,4.6875,4.6875,2.373333333,0.305237027,0.718204769,1,1
29381701_1551894,0,2,8,10,0,0.2,0.8,0.625,4.6875,4.6875,4.506666667,0.105048479,0.385363026,1,1
29381701_1551940,0,2,8,10,0,0.2,0.8,0.625,4.6875,4.6875,4.506666667,0.105048479,0.385363026,1,1
29381715_168160,0,7,3,10,0,0.7,0.3,0.625,4.6875,4.6875,2.373333333,0.305237027,0.718204769,1,1
29381715_892049,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29381728_1075668,0,4,6,10,0,0.4,0.6,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29381728_1075690,0,4,6,10,0,0.4,0.6,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29381738_194930,0,4,6,10,0,0.4,0.6,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29381743_1756464,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29381743_1921015,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29381743_1921064,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29381750_4272833,0,5,5,10,0,0.5,0.5,0.625,4.6875,4.6875,0.666666667,0.716531311,0.834637928,1,1
29381751_540600,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29381762_2474836,0,5,5,10,0,0.5,0.5,0.625,4.6875,4.6875,0.666666667,0.716531311,0.834637928,1,1
29381762_2476816,0,5,5,10,0,0.5,0.5,0.625,4.6875,4.6875,0.666666667,0.716531311,0.834637928,1,1
29381773_859156,0,4,6,10,0,0.4,0.6,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29381786_32508,0,5,5,10,0,0.5,0.5,0.625,4.6875,4.6875,0.666666667,0.716531311,0.834637928,1,1
29381786_32662,0,5,5,10,0,0.5,0.5,0.625,4.6875,4.6875,0.666666667,0.716531311,0.834637928,1,1
29381801_1127151,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29381804_2318073,0,5,5,10,0,0.5,0.5,0.625,4.6875,4.6875,0.666666667,0.716531311,0.834637928,1,1
29381804_4373418,0,7,3,10,0,0.7,0.3,0.625,4.6875,4.6875,2.373333333,0.305237027,0.718204769,1,1
29381804_4508033,0,5,5,10,0,0.5,0.5,0.625,4.6875,4.6875,0.666666667,0.716531311,0.834637928,1,1
29381804_4508116,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29381830_1947346,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29381830_1947348,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29381852_1773286,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29381885_2494190,0,5,5,10,0,0.5,0.5,0.625,4.6875,4.6875,0.666666667,0.716531311,0.834637928,1,1
29381885_3725504,0,5,5,10,0,0.5,0.5,0.625,4.6875,4.6875,0.666666667,0.716531311,0.834637928,1,1
29381885_4383928,0,5,5,10,0,0.5,0.5,0.625,4.6875,4.6875,0.666666667,0.716531311,0.834637928,1,1
29381915_98470,0,5,5,10,0,0.5,0.5,0.625,4.6875,4.6875,0.666666667,0.716531311,0.834637928,1,1
29381915_98474,0,5,5,10,0,0.5,0.5,0.625,4.6875,4.6875,0.666666667,0.716531311,0.834637928,1,1
29381919_2999576,0,9,1,10,0,0.9,0.1,0.625,4.6875,4.6875,7.493333333,0.023596269,0.114673458,1,1
29381925_1053477,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29381925_1053534,0,5,5,10,0,0.5,0.5,0.625,4.6875,4.6875,0.666666667,0.716531311,0.834637928,1,1
29381926_121439,0,5,5,10,0,0.5,0.5,0.625,4.6875,4.6875,0.666666667,0.716531311,0.834637928,1,1
29381927_327231,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29381927_343651,0,4,6,10,0,0.4,0.6,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29381955_4400544,0,4,6,10,0,0.4,0.6,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29381996_1892980,0,7,3,10,0,0.7,0.3,0.625,4.6875,4.6875,2.373333333,0.305237027,0.718204769,1,1
29381996_1964295,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29381996_1981701,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29381996_1981732,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29381996_1986597,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29381996_790578,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29381996_790747,0,4,6,10,0,0.4,0.6,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29381996_790799,0,4,6,10,0,0.4,0.6,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29382020_218318,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29382027_1369428,0,7,3,10,0,0.7,0.3,0.625,4.6875,4.6875,2.373333333,0.305237027,0.718204769,1,1
29382027_1369429,0,7,3,10,0,0.7,0.3,0.625,4.6875,4.6875,2.373333333,0.305237027,0.718204769,1,1
29382027_4405671,0,5,5,10,0,0.5,0.5,0.625,4.6875,4.6875,0.666666667,0.716531311,0.834637928,1,1
29382039_2417984,0,4,6,10,0,0.4,0.6,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29382039_2501222,0,4,6,10,0,0.4,0.6,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29382039_2532151,0,4,6,10,0,0.4,0.6,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29382039_2532186,0,4,6,10,0,0.4,0.6,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29382054_2807242,0,7,3,10,0,0.7,0.3,0.625,4.6875,4.6875,2.373333333,0.305237027,0.718204769,1,1
29382056_1751168,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29382102_2309825,0,4,6,10,0,0.4,0.6,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29382102_2633005,0,4,6,10,0,0.4,0.6,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29382102_4426462,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29382102_4864034,0,5,5,10,0,0.5,0.5,0.625,4.6875,4.6875,0.666666667,0.716531311,0.834637928,1,1
29382143_466069,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29382143_599618,0,7,3,10,0,0.7,0.3,0.625,4.6875,4.6875,2.373333333,0.305237027,0.718204769,1,1
29382174_131379,0,8,2,10,0,0.8,0.2,0.625,4.6875,4.6875,4.506666667,0.105048479,0.385363026,1,1
29382191_3197785,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29382191_3197798,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29382233_285723,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29382239_353192,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29382239_353242,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29382244_2798527,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29382247_111286,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29382250_3031864,0,4,6,10,0,0.4,0.6,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29382250_3031898,0,4,6,10,0,0.4,0.6,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29382250_3078774,0,4,6,10,0,0.4,0.6,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29382250_3078860,0,5,5,10,0,0.5,0.5,0.625,4.6875,4.6875,0.666666667,0.716531311,0.834637928,1,1
29382250_3078899,0,4,6,10,0,0.4,0.6,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29382250_3079054,0,4,6,10,0,0.4,0.6,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29382250_3079207,0,4,6,10,0,0.4,0.6,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29382250_3079244,0,4,6,10,0,0.4,0.6,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29382250_3079275,0,4,6,10,0,0.4,0.6,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29382272_449240,0,9,1,10,0,0.9,0.1,0.625,4.6875,4.6875,7.493333333,0.023596269,0.114673458,1,1
29382280_400950,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29382300_1830155,0,3,7,10,0,0.3,0.7,0.625,4.6875,4.6875,2.373333333,0.305237027,0.718204769,1,1
29382300_1830182,0,4,6,10,0,0.4,0.6,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29382300_1830257,0,4,6,10,0,0.4,0.6,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29382300_25570,0,5,5,10,0,0.5,0.5,0.625,4.6875,4.6875,0.666666667,0.716531311,0.834637928,1,1
29382301_2109230,0,5,5,10,0,0.5,0.5,0.625,4.6875,4.6875,0.666666667,0.716531311,0.834637928,1,1
29382301_2192533,0,4,6,10,0,0.4,0.6,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29382301_2193075,0,5,5,10,0,0.5,0.5,0.625,4.6875,4.6875,0.666666667,0.716531311,0.834637928,1,1
29382301_2193152,0,5,5,10,0,0.5,0.5,0.625,4.6875,4.6875,0.666666667,0.716531311,0.834637928,1,1
29382301_2905245,0,4,6,10,0,0.4,0.6,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29382308_3039907,0,3,7,10,0,0.3,0.7,0.625,4.6875,4.6875,2.373333333,0.305237027,0.718204769,1,1
29382315_401223,0,4,6,10,0,0.4,0.6,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29382319_3039263,0,5,5,10,0,0.5,0.5,0.625,4.6875,4.6875,0.666666667,0.716531311,0.834637928,1,1
29382325_575236,0,8,2,10,0,0.8,0.2,0.625,4.6875,4.6875,4.506666667,0.105048479,0.385363026,1,1
29382325_575274,0,8,2,10,0,0.8,0.2,0.625,4.6875,4.6875,4.506666667,0.105048479,0.385363026,1,1
29382325_575294,0,8,2,10,0,0.8,0.2,0.625,4.6875,4.6875,4.506666667,0.105048479,0.385363026,1,1
29382330_380089,0,4,6,10,0,0.4,0.6,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29382330_6927,0,3,7,10,0,0.3,0.7,0.625,4.6875,4.6875,2.373333333,0.305237027,0.718204769,1,1
29382371_532817,0,3,7,10,0,0.3,0.7,0.625,4.6875,4.6875,2.373333333,0.305237027,0.718204769,1,1
29382409_2170826,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29382409_2170918,0,7,3,10,0,0.7,0.3,0.625,4.6875,4.6875,2.373333333,0.305237027,0.718204769,1,1
29382416_7341012,0,5,5,10,0,0.5,0.5,0.625,4.6875,4.6875,0.666666667,0.716531311,0.834637928,1,1
29382416_7341990,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29382416_7356253,0,5,5,10,0,0.5,0.5,0.625,4.6875,4.6875,0.666666667,0.716531311,0.834637928,1,1
29382416_7433183,0,5,5,10,0,0.5,0.5,0.625,4.6875,4.6875,0.666666667,0.716531311,0.834637928,1,1
29382416_7433237,0,5,5,10,0,0.5,0.5,0.625,4.6875,4.6875,0.666666667,0.716531311,0.834637928,1,1
29382416_7433270,0,5,5,10,0,0.5,0.5,0.625,4.6875,4.6875,0.666666667,0.716531311,0.834637928,1,1
29382464_1462022,0,4,6,10,0,0.4,0.6,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29382466_3816744,0,8,2,10,0,0.8,0.2,0.625,4.6875,4.6875,4.506666667,0.105048479,0.385363026,1,1
29382491_1098331,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29382498_802100,0,7,3,10,0,0.7,0.3,0.625,4.6875,4.6875,2.373333333,0.305237027,0.718204769,1,1
29382498_802729,0,6,4,10,0,0.6,0.4,0.625,4.6875,4.6875,1.093333333,0.578876185,0.815201147,1,1
29382272_239,0,0,10,10,0,0,1,0.625,4.6875,4.6875,11.33333333,0.003459377,0.01964196,1,1
29126773_4320,1,7,3,11,0.090909091,0.636363636,0.272727273,0.6875,5.15625,5.15625,1.703030303,0.426767824,0.807108999,1,1
29334860_58346,1,6,4,11,0.090909091,0.545454545,0.363636364,0.6875,5.15625,5.15625,0.539393939,0.763610857,0.860717439,1,1
29336259_27607,1,6,4,11,0.090909091,0.545454545,0.363636364,0.6875,5.15625,5.15625,0.539393939,0.763610857,0.860717439,1,1
29336980_171932,2,6,3,11,0.181818182,0.545454545,0.272727273,0.6875,5.15625,5.15625,3.545454545,0.169869077,0.532654795,1,1
29337586_227351,1,4,6,11,0.090909091,0.363636364,0.545454545,0.6875,5.15625,5.15625,0.539393939,0.763610857,0.860717439,1,1
29342934_777367,2,6,3,11,0.181818182,0.545454545,0.272727273,0.6875,5.15625,5.15625,3.545454545,0.169869077,0.532654795,1,1
29342934_777405,2,6,3,11,0.181818182,0.545454545,0.272727273,0.6875,5.15625,5.15625,3.545454545,0.169869077,0.532654795,1,1
29342934_777412,2,6,3,11,0.181818182,0.545454545,0.272727273,0.6875,5.15625,5.15625,3.545454545,0.169869077,0.532654795,1,1
29344736_43111,7,4,0,11,0.636363636,0.363636364,0,0.6875,5.15625,5.15625,63.37575758,1.73E-14,2.16E-13,1.08E-10,9.95E-11
29344736_43126,7,4,0,11,0.636363636,0.363636364,0,0.6875,5.15625,5.15625,63.37575758,1.73E-14,2.16E-13,1.08E-10,9.95E-11
29344736_43127,7,4,0,11,0.636363636,0.363636364,0,0.6875,5.15625,5.15625,63.37575758,1.73E-14,2.16E-13,1.08E-10,9.95E-11
29346209_126116,8,3,0,11,0.727272727,0.272727273,0,0.6875,5.15625,5.15625,83.83636364,6.24E-19,1.13E-17,3.89E-15,3.68E-15
29346344_9895,1,3,7,11,0.090909091,0.272727273,0.636363636,0.6875,5.15625,5.15625,1.703030303,0.426767824,0.807108999,1,1
29348817_13426,1,3,7,11,0.090909091,0.272727273,0.636363636,0.6875,5.15625,5.15625,1.703030303,0.426767824,0.807108999,1,1
29348817_13457,1,3,7,11,0.090909091,0.272727273,0.636363636,0.6875,5.15625,5.15625,1.703030303,0.426767824,0.807108999,1,1
29348817_89557,1,4,6,11,0.090909091,0.363636364,0.545454545,0.6875,5.15625,5.15625,0.539393939,0.763610857,0.860717439,1,1
29355586_39220,8,3,0,11,0.727272727,0.272727273,0,0.6875,5.15625,5.15625,83.83636364,6.24E-19,1.13E-17,3.89E-15,3.68E-15
29355715_65690,3,2,6,11,0.272727273,0.181818182,0.545454545,0.6875,5.15625,5.15625,9.848484848,0.00726823,0.038830272,1,1
29360291_513225,2,7,2,11,0.181818182,0.636363636,0.181818182,0.6875,5.15625,5.15625,5.096969697,0.078200061,0.313604359,1,1
29364006_27708,1,6,4,11,0.090909091,0.545454545,0.363636364,0.6875,5.15625,5.15625,0.539393939,0.763610857,0.860717439,1,1
29364006_27724,1,6,4,11,0.090909091,0.545454545,0.363636364,0.6875,5.15625,5.15625,0.539393939,0.763610857,0.860717439,1,1
293683531_284516,2,9,0,11,0.181818182,0.818181818,0,0.6875,5.15625,5.15625,10.52727273,0.005176447,0.028259868,1,1
293683531_284538,4,7,0,11,0.363636364,0.636363636,0,0.6875,5.15625,5.15625,21.77575758,1.87E-05,0.00012509,0.116583989,0.099283224
29371212_81472,1,10,0,11,0.090909091,0.909090909,0,0.6875,5.15625,5.15625,9.848484848,0.00726823,0.038830272,1,1
29375018_211148,1,7,3,11,0.090909091,0.636363636,0.272727273,0.6875,5.15625,5.15625,1.703030303,0.426767824,0.807108999,1,1
29376488_407384,1,3,7,11,0.090909091,0.272727273,0.636363636,0.6875,5.15625,5.15625,1.703030303,0.426767824,0.807108999,1,1
29376896_195091,1,6,4,11,0.090909091,0.545454545,0.363636364,0.6875,5.15625,5.15625,0.539393939,0.763610857,0.860717439,1,1
29376896_195839,1,6,4,11,0.090909091,0.545454545,0.363636364,0.6875,5.15625,5.15625,0.539393939,0.763610857,0.860717439,1,1
29377001_3555129,1,4,6,11,0.090909091,0.363636364,0.545454545,0.6875,5.15625,5.15625,0.539393939,0.763610857,0.860717439,1,1
29377001_5541303,3,8,0,11,0.272727273,0.727272727,0,0.6875,5.15625,5.15625,14.5030303,0.000709099,0.00425869,1,1
29377001_5541380,5,5,1,11,0.454545455,0.454545455,0.090909091,0.6875,5.15625,5.15625,30.40606061,2.50E-07,1.96E-06,0.00155809,0.001360332
29377012_175264,1,8,2,11,0.090909091,0.727272727,0.181818182,0.6875,5.15625,5.15625,3.642424242,0.161829475,0.514687015,1,1
29377012_181222,2,7,2,11,0.181818182,0.636363636,0.181818182,0.6875,5.15625,5.15625,5.096969697,0.078200061,0.313604359,1,1
29377042_3984040,1,6,4,11,0.090909091,0.545454545,0.363636364,0.6875,5.15625,5.15625,0.539393939,0.763610857,0.860717439,1,1
29377051_1791556,1,4,6,11,0.090909091,0.363636364,0.545454545,0.6875,5.15625,5.15625,0.539393939,0.763610857,0.860717439,1,1
29377110_3160984,1,7,3,11,0.090909091,0.636363636,0.272727273,0.6875,5.15625,5.15625,1.703030303,0.426767824,0.807108999,1,1
29377113_1508126,1,3,7,11,0.090909091,0.272727273,0.636363636,0.6875,5.15625,5.15625,1.703030303,0.426767824,0.807108999,1,1
29377113_1508778,1,3,7,11,0.090909091,0.272727273,0.636363636,0.6875,5.15625,5.15625,1.703030303,0.426767824,0.807108999,1,1
29377152_1199060,1,1,9,11,0.090909091,0.090909091,0.818181818,0.6875,5.15625,5.15625,6.357575758,0.041636093,0.19005795,1,1
29377152_912197,1,1,9,11,0.090909091,0.090909091,0.818181818,0.6875,5.15625,5.15625,6.357575758,0.041636093,0.19005795,1,1
29377170_5915975,1,6,4,11,0.090909091,0.545454545,0.363636364,0.6875,5.15625,5.15625,0.539393939,0.763610857,0.860717439,1,1
29377173_25019,2,4,5,11,0.181818182,0.363636364,0.454545455,0.6875,5.15625,5.15625,2.76969697,0.250361731,0.65786736,1,1
29377179_256111,1,6,4,11,0.090909091,0.545454545,0.363636364,0.6875,5.15625,5.15625,0.539393939,0.763610857,0.860717439,1,1
29377179_256168,1,6,4,11,0.090909091,0.545454545,0.363636364,0.6875,5.15625,5.15625,0.539393939,0.763610857,0.860717439,1,1
29377193_1369875,2,7,2,11,0.181818182,0.636363636,0.181818182,0.6875,5.15625,5.15625,5.096969697,0.078200061,0.313604359,1,1
29377224_193447,1,9,1,11,0.090909091,0.818181818,0.090909091,0.6875,5.15625,5.15625,6.357575758,0.041636093,0.19005795,1,1
29377235_550125,3,8,0,11,0.272727273,0.727272727,0,0.6875,5.15625,5.15625,14.5030303,0.000709099,0.00425869,1,1
29377260_683863,1,2,8,11,0.090909091,0.181818182,0.727272727,0.6875,5.15625,5.15625,3.642424242,0.161829475,0.514687015,1,1
29377260_684639,1,2,8,11,0.090909091,0.181818182,0.727272727,0.6875,5.15625,5.15625,3.642424242,0.161829475,0.514687015,1,1
29377274_1505812,2,4,5,11,0.181818182,0.363636364,0.454545455,0.6875,5.15625,5.15625,2.76969697,0.250361731,0.65786736,1,1
29377274_1583675,1,6,4,11,0.090909091,0.545454545,0.363636364,0.6875,5.15625,5.15625,0.539393939,0.763610857,0.860717439,1,1
29377277_6817417,1,5,5,11,0.090909091,0.454545455,0.454545455,0.6875,5.15625,5.15625,0.151515152,0.927040917,0.959166858,1,1
29377278_384812,1,5,5,11,0.090909091,0.454545455,0.454545455,0.6875,5.15625,5.15625,0.151515152,0.927040917,0.959166858,1,1
29377278_606103,1,5,5,11,0.090909091,0.454545455,0.454545455,0.6875,5.15625,5.15625,0.151515152,0.927040917,0.959166858,1,1
29377278_606116,1,5,5,11,0.090909091,0.454545455,0.454545455,0.6875,5.15625,5.15625,0.151515152,0.927040917,0.959166858,1,1
29377278_606586,1,5,5,11,0.090909091,0.454545455,0.454545455,0.6875,5.15625,5.15625,0.151515152,0.927040917,0.959166858,1,1
29377278_606592,1,5,5,11,0.090909091,0.454545455,0.454545455,0.6875,5.15625,5.15625,0.151515152,0.927040917,0.959166858,1,1
29377278_606648,1,6,4,11,0.090909091,0.545454545,0.363636364,0.6875,5.15625,5.15625,0.539393939,0.763610857,0.860717439,1,1
29377315_3017883,1,7,3,11,0.090909091,0.636363636,0.272727273,0.6875,5.15625,5.15625,1.703030303,0.426767824,0.807108999,1,1
29377349_1201683,2,3,6,11,0.181818182,0.272727273,0.545454545,0.6875,5.15625,5.15625,3.545454545,0.169869077,0.532654795,1,1
29377352_16726,1,4,6,11,0.090909091,0.363636364,0.545454545,0.6875,5.15625,5.15625,0.539393939,0.763610857,0.860717439,1,1
29377352_16729,1,4,6,11,0.090909091,0.363636364,0.545454545,0.6875,5.15625,5.15625,0.539393939,0.763610857,0.860717439,1,1
29377352_16756,1,2,8,11,0.090909091,0.181818182,0.727272727,0.6875,5.15625,5.15625,3.642424242,0.161829475,0.514687015,1,1
29377419_918267,1,6,4,11,0.090909091,0.545454545,0.363636364,0.6875,5.15625,5.15625,0.539393939,0.763610857,0.860717439,1,1
29377419_919395,1,6,4,11,0.090909091,0.545454545,0.363636364,0.6875,5.15625,5.15625,0.539393939,0.763610857,0.860717439,1,1
29377421_4294586,1,6,4,11,0.090909091,0.545454545,0.363636364,0.6875,5.15625,5.15625,0.539393939,0.763610857,0.860717439,1,1
29377459_1264600,8,3,0,11,0.727272727,0.272727273,0,0.6875,5.15625,5.15625,83.83636364,6.24E-19,1.13E-17,3.89E-15,3.68E-15
29377480_833242,2,9,0,11,0.181818182,0.818181818,0,0.6875,5.15625,5.15625,10.52727273,0.005176447,0.028259868,1,1
