,16_5-F,1654-S1,1654-4-S2,1654-45-S3,1654-454-S4,1654-454-S5
29377559_985105,1,1,1,NA,2,2
29377559_985117,0,0,0,0,0,0
29377559_985119,1,1,NA,NA,2,2
29377560_1051844,0,0,0,0,0,0
29377560_28310,2,2,2,2,2,2
29377560_862048,2,2,2,2,2,2
29377560_902832,0,0,0,0,0,0
29377560_993441,0,0,0,0,0,0
29377560_993744,0,0,0,0,0,0
29377560_993834,0,0,0,0,0,0
29377560_993851,0,0,0,0,0,0
29377561_1047140,2,2,2,2,2,2
29377561_1496567,2,2,2,2,2,2
29377561_372886,0,0,0,0,0,0
29377561_871414,0,0,0,0,0,0
29377561_871426,0,0,0,0,0,0
29377561_871430,0,0,0,0,0,0
29377561_871477,0,0,0,0,0,0
29377561_871478,0,0,0,0,0,0
29377561_871492,0,0,0,0,0,0
29377561_871496,0,0,0,0,0,0
29377561_871500,0,0,0,0,0,0
29377561_871503,0,0,0,0,0,0
29377561_871506,2,2,2,2,2,2
29377561_871514,0,0,0,0,0,0
29377561_871515,0,0,0,0,0,0
29377561_871518,0,0,0,0,0,0
29377561_871520,0,0,0,0,0,0
29377561_871542,0,0,0,0,0,0
29377561_871572,0,0,0,0,0,0
29377561_871584,0,0,0,0,0,0
29377561_871586,0,0,0,0,0,0
29377561_871615,0,0,0,0,0,0
29377563_1207438,1,0,0,0,0,0
29377563_1207582,1,0,0,0,0,0
29377563_1207610,0,0,0,0,0,0
29377563_628406,0,0,0,0,0,0
29377563_628464,1,1,1,1,1,0
29377563_628529,0,0,0,0,0,0
29377563_628543,1,1,1,1,1,1
29377563_628544,0,0,0,0,0,0
29377563_628549,0,0,0,0,0,0
29377563_628556,1,1,1,1,1,2
29377563_628559,0,0,0,0,0,0
29377563_628564,1,0,0,0,0,0
29377563_628566,0,0,0,0,0,0
29377563_628574,0,0,0,0,0,0
29377563_628580,0,0,0,0,0,0
29377563_628589,0,0,0,0,0,0
29377563_628606,1,1,1,1,1,1
29377563_628608,1,1,1,1,1,1
29377563_628615,0,0,0,0,0,0
29377563_628621,1,0,0,0,0,0
29377563_628622,0,0,0,0,0,0
29377563_628627,0,0,0,0,0,0
29377563_628652,0,0,0,0,0,0
29377563_628654,1,0,0,0,0,0
29377563_628658,0,0,0,0,0,0
29377563_628659,0,0,0,0,0,0
29377563_628668,1,0,0,0,0,0
29377564_1186742,0,0,0,0,0,0
29377564_1186823,0,0,0,0,0,0
29377564_1798332,0,0,0,0,0,0
29377564_485400,0,0,0,0,0,0
29377567_1020829,1,1,0,0,0,0
29377567_105462,0,0,0,0,0,0
29377567_156679,0,0,0,0,0,0
29377567_164087,0,0,0,0,0,0
29377567_279229,0,0,0,0,0,0
29377567_279341,0,0,0,0,0,0
29377567_279342,0,0,0,0,0,0
29377567_279343,0,0,0,0,0,0
29377567_279388,0,0,0,0,0,0
29377567_575483,1,1,0,0,0,0
29377567_575549,1,1,0,0,0,0
29377567_588203,1,1,0,0,0,0
29377567_621657,1,1,0,0,0,0
29377567_725876,0,0,0,0,0,0
29377567_726038,1,1,0,0,0,0
29377567_726071,0,0,0,0,0,0
29377567_726076,0,0,0,0,0,0
29377567_726098,0,0,0,0,0,0
29377567_726105,0,0,0,0,0,0
29377567_726107,0,0,0,0,0,0
29377567_733275,1,1,1,1,1,1
29377567_733296,1,1,1,1,1,1
29377567_736462,0,0,0,0,0,0
29377567_736469,1,1,1,1,1,0
29377567_736473,0,0,0,0,0,0
29377567_736481,0,0,0,0,0,0
29377567_736505,0,0,0,0,0,0
29377567_736514,0,0,0,0,0,0
29377567_736536,0,0,0,0,0,0
29377567_736538,0,0,0,0,0,0
29377567_736557,0,0,0,0,0,0
29377567_736561,0,0,0,0,0,0
29377567_736564,0,0,0,0,0,0
29377567_736580,0,0,0,0,0,0
29377567_736598,0,0,0,0,0,0
29377567_736599,0,0,0,0,0,0
29377567_736614,0,0,0,0,0,0
29377567_736631,1,1,1,1,1,0
29377567_736645,0,0,0,0,0,0
29377567_736657,1,1,1,1,1,0
29377567_736667,1,1,1,1,1,0
29377567_736670,0,0,0,0,0,0
29377567_736674,1,1,1,1,1,0
29377567_854327,1,1,0,0,0,0
29377567_854499,0,0,0,0,0,0
29377567_868613,1,1,0,0,0,0
29377567_868614,0,0,0,0,0,0
29377567_875753,1,1,0,0,0,0
29377567_875864,1,1,0,0,0,0
29377568_1598614,1,1,1,1,1,1
29377568_1599809,1,1,1,1,1,1
29377568_261883,0,0,0,0,0,0
29377568_261922,0,0,0,0,0,0
29377568_353507,0,0,0,0,0,0
29377568_353521,0,0,0,0,0,0
29377568_353693,0,0,0,0,0,0
29377568_8771,1,1,1,1,1,1
29377568_8785,1,1,1,1,1,1
29377568_9695,2,2,2,2,2,2
29377568_9751,2,2,2,2,2,2
29377568_9755,2,2,2,2,2,2
29377568_9756,2,2,2,2,2,2
29377571_3446,0,0,0,0,0,0
29377572_1409982,0,0,0,0,0,0
29377572_1409985,0,0,0,0,0,0
29377572_1409990,0,0,0,0,0,0
29377573_1196319,0,0,0,0,0,0
29377573_1286565,2,2,2,2,2,2
29377573_1288732,1,1,0,0,0,0
29377573_282269,1,1,2,2,2,2
29377573_293415,1,1,2,2,2,2
29377573_393063,0,0,0,0,0,0
29377573_6289131,0,0,0,0,0,0
29377573_801241,1,1,0,0,0,0
29377574_250476,0,0,0,0,0,0
29377574_250479,0,0,0,0,0,0
29377574_250516,0,0,0,0,0,0
29377574_250520,0,0,0,0,0,0
29377574_250567,0,0,0,0,0,0
29377574_250682,0,0,0,0,0,0
29377578_2205427,2,2,2,2,2,2
29377578_2209294,2,2,2,2,2,2
29377578_2209297,2,2,2,2,2,2
29377578_2239756,2,2,2,2,2,2
29377578_2239841,2,2,2,2,2,2
29377578_2239859,2,2,2,2,2,2
29377579_599516,1,1,1,NA,NA,NA
29377579_599591,1,1,1,NA,NA,NA
29377579_783127,1,1,1,NA,NA,NA
29377579_783295,1,1,1,NA,NA,NA
29377579_863263,1,1,1,1,1,2
29377580_1061615,1,0,0,0,0,0
29377580_1574327,0,0,0,0,0,0
29377580_1574358,0,0,0,0,0,0
29377580_1574370,0,0,0,0,0,0
29377580_1574372,0,0,0,0,0,0
29377580_808249,1,2,2,2,2,2
29377580_989574,1,0,0,0,0,0
29377580_989575,1,0,0,0,0,0
29377580_989603,1,0,0,0,0,0
29377583_1285669,0,0,0,0,0,0
29377583_1287464,0,0,0,0,0,0
29377583_1287494,0,0,0,0,0,0
29377583_1303119,0,0,0,0,0,0
29377583_1303181,0,0,0,0,0,0
29377583_1303192,0,0,0,0,0,0
29377583_1303193,0,0,0,0,0,0
29377583_1352114,0,0,0,0,0,0
29377583_1352121,0,0,0,0,0,0
29377583_1352122,0,0,0,0,0,0
29377583_1352172,1,2,2,2,2,2
29377583_2096336,1,2,2,2,2,2
29377583_2096364,1,2,2,2,2,2
29377583_2096366,1,2,2,2,2,2
29377583_2096489,1,2,2,2,2,2
29377583_3085913,0,0,0,0,0,0
29377583_3085915,1,0,0,0,0,0
29377583_3085926,1,1,1,1,1,1
29377583_3085933,0,0,0,0,0,0
29377583_3085937,1,1,1,1,1,0
29377583_3085938,1,0,0,0,0,0
29377583_3085939,1,1,1,1,1,1
29377583_3085944,0,0,0,0,0,0
29377583_3085961,0,0,0,0,0,0
29377583_3085962,0,0,0,0,0,0
29377583_3085968,0,0,0,0,0,0
29377583_3085979,0,0,0,0,0,0
29377583_3085981,1,1,1,1,1,0
29377583_3085986,0,0,0,0,0,0
29377583_3086008,0,0,0,0,0,0
29377583_3086074,1,0,0,0,0,0
29377583_3116802,1,0,0,0,0,0
29377583_3116825,1,1,1,1,1,0
29377583_3118210,1,0,0,0,0,0
29377583_3118995,1,0,0,0,0,0
29377583_3119059,1,0,0,0,0,0
29377583_3119098,1,0,0,0,0,0
29377584_2307985,0,0,0,0,0,0
29377584_2308001,1,1,1,NA,NA,NA
29377584_2308007,2,2,2,2,2,2
29377584_2862115,0,0,0,0,0,0
29377584_2862136,0,0,0,0,0,0
29377584_2862203,0,0,0,0,0,0
29377584_2862247,0,0,0,0,0,0
29377584_2862263,0,0,0,0,0,0
29377584_2862287,0,0,0,0,0,0
29377584_2862337,0,0,0,0,0,0
29377584_3181803,0,0,0,0,0,0
29377584_3181860,0,0,0,0,0,0
29377584_3212565,0,0,0,0,0,0
29377584_3213052,0,0,0,0,0,0
29377584_3213070,0,0,0,0,0,0
29377584_3213554,0,0,0,0,0,0
29377584_3236150,0,0,0,0,0,0
29377584_3237177,0,0,0,0,0,0
29377584_596250,1,1,1,NA,NA,NA
29377584_596289,2,2,2,2,2,2
29377584_596370,1,1,1,NA,NA,NA
29377584_628176,1,1,1,NA,NA,NA
29377584_628181,2,2,2,2,2,2
29377584_628236,2,2,2,2,2,2
29377587_1165908,2,2,2,2,2,2
29377587_1403337,0,0,0,0,0,0
29377587_2652153,2,2,2,2,2,2
29377587_2760249,2,2,2,2,2,2
29377587_2761620,0,0,0,0,0,0
29377587_2761628,0,0,0,0,0,0
29377587_2761692,0,0,0,0,0,0
29377587_2761694,0,0,0,0,0,0
29377587_3188623,2,2,2,2,2,2
29377587_3188649,2,2,2,2,2,2
29377587_3188894,2,2,2,2,2,2
29377587_3206760,0,0,0,0,0,0
29377587_3206772,2,2,2,2,2,2
29377587_3206815,2,2,2,2,2,2
29377587_3206881,2,2,2,2,2,2
29377587_3729691,0,0,0,0,0,0
29377587_3729732,0,0,0,0,0,0
29377587_3730085,0,0,0,0,0,0
29377587_3730147,0,0,0,0,0,0
29377587_3730165,0,0,0,0,0,0
29377587_3733206,1,0,0,0,0,0
29377587_3733210,0,0,0,0,0,0
29377587_3733212,1,1,0,0,0,0
29377587_3733254,1,0,0,0,0,0
29377587_3733287,1,0,0,0,0,0
29377587_3733300,0,0,0,0,0,0
29377587_3733309,1,0,0,0,0,0
29377587_4040686,0,0,0,0,0,0
29377587_4040806,0,0,0,0,0,0
29377587_4042980,0,0,0,0,0,0
29377587_4043039,0,0,0,0,0,0
29377587_4043541,0,0,0,0,0,0
29377587_4043597,0,0,0,0,0,0
29377587_4171571,0,0,0,0,0,0
29377587_4171602,0,0,0,0,0,0
29377587_4906130,0,0,0,0,0,0
29377587_4906730,0,0,0,0,0,0
29377588_1445870,2,2,2,2,2,2
29377588_220670,0,0,0,0,0,0
29377588_220772,0,0,0,0,0,0
29377588_230123,0,0,0,0,0,0
29377588_230183,0,0,0,0,0,0
29377588_230212,0,0,0,0,0,0
29377588_230213,0,0,0,0,0,0
29377588_365180,1,2,2,2,2,2
29377588_365211,0,0,0,0,0,0
29377588_365412,1,2,2,2,2,2
29377588_678114,0,0,0,0,0,0
29377588_678159,1,2,2,2,2,2
29377588_883107,0,0,0,0,0,0
29377588_883143,0,0,0,0,0,0
29377588_958202,1,1,1,1,1,1
29377588_958216,0,0,0,0,0,0
29377588_958300,1,2,2,2,2,2
29377588_958314,1,2,2,2,2,2
29377588_958460,0,0,0,0,0,0
29377588_958472,0,0,0,0,0,0
29377588_958482,0,0,0,0,0,0
29377588_958500,0,0,0,0,0,0
29377588_958503,0,0,0,0,0,0
29377588_958509,0,0,0,0,0,0
29377588_958526,0,0,0,0,0,0
29377588_958528,0,0,0,0,0,0
29377588_958575,0,0,0,0,0,0
29377588_958584,0,0,0,0,0,0
29377588_958591,0,0,0,0,0,0
29377588_958599,0,0,0,0,0,0
29377588_958600,0,0,0,0,0,0
29377588_959573,1,2,2,2,2,2
29377589_416252,1,0,0,0,0,0
29377589_416260,1,0,0,0,0,0
29377589_416268,0,0,0,0,0,0
29377589_67263,0,0,0,0,0,0
29377590_2045670,1,0,0,0,0,0
29377590_2045684,0,0,0,0,0,0
29377590_2045686,0,0,0,0,0,0
29377590_2045696,0,0,0,0,0,0
29377590_3003236,0,0,0,0,0,0
29377590_3003255,0,0,0,0,0,0
29377590_3003260,0,0,0,0,0,0
29377590_3003298,2,2,2,2,2,2
29377590_3167697,2,2,2,2,2,2
29377590_3167710,2,2,2,2,2,2
29377590_3169225,2,2,2,2,2,2
29377590_3169309,2,2,2,2,2,2
29377590_3182147,2,2,2,2,2,2
29377590_3182316,2,2,2,2,2,2
29377590_3191651,2,2,2,2,2,2
29377590_3191740,0,0,0,0,0,0
29377590_4708190,0,0,0,0,0,0
29377590_4708290,2,2,2,2,2,2
29377590_4708349,0,0,0,0,0,0
29377590_4916668,1,1,2,2,2,2
29377590_5900548,0,0,0,0,0,0
29377590_5900613,0,0,0,0,0,0
29377590_6193799,1,1,2,2,2,2
29377590_6561739,0,0,0,0,0,0
29377590_6561850,0,0,0,0,0,0
29377590_6561885,1,1,2,2,2,2
29377590_6561908,1,1,2,2,2,2
29377590_6614970,1,1,2,2,2,2
29377590_6615029,1,1,2,2,2,2
29377590_6615039,1,1,2,2,2,2
29377594_172641,0,0,0,0,0,0
29377594_172667,1,1,1,1,1,1
29377594_172679,1,1,1,1,1,1
29377594_172683,1,1,1,1,1,1
29377594_172731,0,0,0,0,0,0
29377594_172782,0,0,0,0,0,0
29377594_172848,0,0,0,0,0,0
29377594_172854,1,1,1,NA,0,0
29377594_172855,1,1,1,1,1,0
29377594_172893,0,0,0,0,0,0
29377594_172901,0,0,0,0,0,0
29377594_172903,0,0,0,0,0,0
29377594_172909,0,0,0,0,0,0
29377598_12695,1,1,1,1,1,0
29377598_12698,1,1,1,1,1,1
29377598_12714,0,0,0,0,0,0
29377598_12722,0,0,0,0,0,0
29377598_12723,0,0,0,0,0,0
29377598_12727,0,0,0,0,0,0
29377598_12735,0,0,0,0,0,0
29377598_12738,1,1,1,1,1,1
29377598_12739,0,0,0,0,0,0
29377598_12742,0,0,0,0,0,0
29377598_12747,0,0,0,0,0,0
29377598_12754,0,0,0,0,0,0
29377598_12773,1,1,1,1,1,2
29377598_12777,0,0,0,0,0,0
29377598_12790,1,1,1,1,1,1
29377598_12791,0,0,0,0,0,0
29377598_12807,1,1,1,1,1,0
29377598_12811,1,0,0,0,0,0
29377598_12831,0,0,0,0,0,0
29377598_12843,0,0,0,0,0,0
29377598_12844,1,1,1,1,1,1
29377598_12857,0,0,0,0,0,0
29377598_12863,0,0,0,0,0,0
29377598_13015,0,0,0,0,0,0
29377598_9350,0,0,0,0,0,0
29377600_1018505,1,0,0,0,0,0
29377600_1018506,1,0,0,0,0,0
29377600_1056702,0,0,0,0,0,0
29377600_1056763,1,0,0,0,0,0
29377600_1072223,1,1,1,1,1,0
29377600_1072231,1,1,1,1,1,0
29377600_1072241,0,0,0,0,0,0
29377600_1072248,1,1,1,1,1,0
29377600_1072267,1,1,1,1,1,0
29377600_1072268,0,0,0,0,0,0
29377600_1072283,0,0,0,0,0,0
29377600_1072284,1,1,1,1,1,2
29377600_1072305,1,1,1,1,1,0
29377600_1072315,0,0,0,0,0,0
29377600_1072318,0,0,0,0,0,0
29377600_1072320,0,0,0,0,0,0
29377600_1072323,0,0,0,0,0,0
29377600_1072327,1,0,0,0,0,0
29377600_1072329,1,0,0,0,0,0
29377600_1170081,0,0,0,0,0,0
29377600_1170112,0,0,0,0,0,0
29377600_1170206,1,0,0,0,0,0
29377600_1170233,1,0,0,0,0,0
29377600_1335156,1,0,0,0,0,0
29377600_1335184,0,0,0,0,0,0
29377600_1335268,1,0,0,0,0,0
29377600_2758770,0,0,0,0,0,0
29377601_228230,0,0,0,0,0,0
29377601_46390,0,0,0,0,0,0
29377601_46409,1,0,0,0,0,0
29377601_46461,1,0,0,0,0,0
29377601_46464,1,0,0,0,0,0
29377602_1086427,1,1,1,NA,NA,NA
29377602_1086505,1,1,1,NA,NA,NA
29377603_2107774,0,0,0,0,0,0
29377603_568510,1,0,0,0,0,0
29377604_712741,0,0,0,0,0,0
29377604_712766,2,2,2,2,2,2
29377604_712797,2,2,2,2,2,2
29377604_712862,0,0,0,0,0,0
29377604_712959,2,2,2,2,2,2
29377605_327404,1,1,1,NA,0,0
29377605_327441,1,1,1,NA,0,0
29377605_327483,1,1,1,NA,0,0
29377605_327942,0,0,0,0,0,0
29377605_328064,0,0,0,0,0,0
29377605_331043,1,1,1,NA,2,2
29377605_331135,1,1,1,NA,0,0
29377605_331148,1,1,1,NA,0,0
29377605_331187,2,2,2,2,2,2
29377605_331211,1,1,1,NA,0,0
29377605_331216,1,1,1,NA,0,0
29377605_331228,0,0,0,0,0,0
29377605_456976,0,0,0,0,0,0
29377605_457007,1,1,1,NA,0,0
29377605_457013,1,1,1,NA,0,0
29377605_457027,1,1,1,NA,0,0
29377606_95383,0,0,0,0,0,0
29377606_95693,1,1,1,NA,0,0
29377606_95789,0,0,0,0,0,0
29377606_95791,0,0,0,0,0,0
29377606_95813,0,0,0,0,0,0
29377606_95817,1,1,1,1,1,0
29377606_95822,0,0,0,0,0,0
29377606_95826,1,1,1,1,1,0
29377606_95847,1,1,1,1,1,0
29377606_95849,0,0,0,0,0,0
29377606_95862,1,1,1,1,1,0
29377606_95864,0,0,0,0,0,0
29377606_95865,1,1,1,1,1,0
29377606_95877,1,1,1,1,1,0
29377606_95889,1,1,1,1,1,0
29377606_95909,1,1,1,1,1,0
29377608_61177,1,1,1,1,1,1
29377608_61195,1,1,1,1,1,1
29377608_61196,0,0,0,0,0,0
29377608_61197,0,0,0,0,0,0
29377608_61205,1,1,1,1,1,1
29377608_61208,1,1,1,NA,0,0
29377608_61217,1,1,1,1,1,1
29377608_61259,1,1,1,1,1,1
29377608_61264,0,0,0,0,0,0
29377608_61279,1,1,1,1,1,1
29377608_61288,1,1,1,1,1,1
29377608_61307,0,0,0,0,0,0
29377608_61308,0,0,0,0,0,0
29377608_61310,0,0,0,0,0,0
29377608_61319,0,0,0,0,0,0
29377608_61343,0,0,0,0,0,0
29377608_61347,0,0,0,0,0,0
29377609_2255350,1,0,0,0,0,0
29377609_2255379,1,0,0,0,0,0
29377609_2273708,1,0,0,0,0,0
29377609_2273710,1,0,0,0,0,0
29377609_2273777,0,0,0,0,0,0
29377609_2544049,1,0,0,0,0,0
29377609_2544127,1,0,0,0,0,0
29377609_2544236,1,0,0,0,0,0
29377609_2544296,1,0,0,0,0,0
29377609_2578570,0,0,0,0,0,0
29377609_2581011,1,0,0,0,0,0
29377609_2610143,0,0,0,0,0,0
29377609_2610169,1,0,0,0,0,0
29377609_2610190,1,0,0,0,0,0
29377609_2610211,1,0,0,0,0,0
29377609_2839439,1,2,2,2,2,2
29377609_320933,0,0,0,0,0,0
29377609_5944463,1,2,2,2,2,2
29377609_5944490,1,2,2,2,2,2
29377609_5978819,1,2,2,2,2,2
29377609_5978840,1,2,2,2,2,2
29377609_6072293,1,2,2,2,2,2
29377609_6072325,0,0,0,0,0,0
29377609_6072331,0,0,0,0,0,0
29377609_6072342,1,0,0,0,0,0
29377609_6072365,0,0,0,0,0,0
29377609_6072367,1,2,2,2,2,2
29377609_6072438,1,2,2,2,2,2
29377609_6072464,1,2,2,2,2,2
29377609_6122249,1,2,2,2,2,2
29377609_6122307,0,0,0,0,0,0
29377609_6124011,1,2,2,2,2,2
29377609_6178195,1,0,0,0,0,0
29377609_6178693,1,0,0,0,0,0
29377609_6321440,1,0,0,0,0,0
29377609_6321554,1,0,0,0,0,0
29377609_6322172,1,0,0,0,0,0
29377609_6387325,1,0,0,0,0,0
29377609_6387420,1,0,0,0,0,0
29377609_6387478,1,0,0,0,0,0
29377609_6387532,1,0,0,0,0,0
29377609_959872,2,2,2,2,2,2
29377610_3576364,1,0,0,0,0,0
29377610_3579057,1,0,0,0,0,0
29377610_3579099,1,0,0,0,0,0
29377610_3579925,0,0,0,0,0,0
29377610_3581479,1,0,0,0,0,0
29377610_3581731,1,0,0,0,0,0
29377610_3581786,0,0,0,0,0,0
29377610_3581859,0,0,0,0,0,0
29377610_3676549,1,0,0,0,0,0
29377610_3676590,1,0,0,0,0,0
29377610_3676595,0,0,0,0,0,0
29377610_3676619,0,0,0,0,0,0
29377610_3676635,1,0,0,0,0,0
29377610_4029027,0,0,0,0,0,0
29377610_4029045,0,0,0,0,0,0
29377610_4029052,0,0,0,0,0,0
29377610_4029077,0,0,0,0,0,0
29377610_4029078,0,0,0,0,0,0
29377610_4029159,1,0,0,0,0,0
29377610_4029228,0,0,0,0,0,0
29377610_4029267,0,0,0,0,0,0
29377610_4029297,1,0,0,0,0,0
29377610_4029335,0,0,0,0,0,0
29377610_4029337,0,0,0,0,0,0
29377610_4127378,1,2,2,2,2,2
29377610_4127392,0,0,0,0,0,0
29377610_967159,0,0,0,0,0,0
29377611_406036,2,2,2,2,2,2
29377611_406051,2,2,2,2,2,2
29377611_406074,2,2,2,2,2,2
29377611_406079,0,0,0,0,0,0
29377612_12115,1,1,1,NA,NA,NA
29377612_351402,0,0,0,0,0,0
29377612_351410,1,1,1,1,1,1
29377612_351416,1,1,1,1,1,1
29377612_351435,1,1,1,1,1,1
29377612_351441,0,0,0,0,0,0
29377612_351450,0,0,0,0,0,0
29377612_351451,1,1,1,NA,0,0
29377612_351454,1,1,1,NA,0,0
29377612_351476,1,1,1,1,1,1
29377612_351477,0,0,0,0,0,0
29377612_351498,1,1,1,NA,0,0
29377612_351504,1,1,1,1,1,1
29377612_351518,1,1,1,1,1,1
29377612_351566,1,1,1,1,1,1
29377612_351572,1,1,1,1,1,1
29377612_351614,1,0,0,0,0,0
29377613_1063214,2,2,2,2,2,2
29377613_1063390,0,0,0,0,0,0
29377613_439290,0,0,0,0,0,0
29377613_948910,0,0,0,0,0,0
29377614_1460070,1,1,2,2,2,2
29377614_1634381,1,1,2,2,2,2
29377614_1634406,1,1,2,2,2,2
29377614_1634408,1,1,2,2,2,2
29377614_327117,0,0,0,0,0,0
29377614_327134,0,0,0,0,0,0
29377614_327178,0,0,0,0,0,0
29377614_327198,0,0,0,0,0,0
29377614_327348,0,0,0,0,0,0
29377614_327385,0,0,0,0,0,0
29377614_327398,0,0,0,0,0,0
29377614_389945,0,0,0,0,0,0
29377614_390025,0,0,0,0,0,0
29377614_390028,0,0,0,0,0,0
29377614_390109,0,0,0,0,0,0
29377614_390112,0,0,0,0,0,0
29377614_390119,0,0,0,0,0,0
29377614_390234,0,0,0,0,0,0
29377614_390270,0,0,0,0,0,0
29377614_390309,0,0,0,0,0,0
29377614_390331,0,0,0,0,0,0
29377614_390366,0,0,0,0,0,0
29377614_392549,0,0,0,0,0,0
29377614_392598,0,0,0,0,0,0
29377614_392607,0,0,0,0,0,0
29377614_468502,0,0,0,0,0,0
29377614_468580,0,0,0,0,0,0
29377614_468704,0,0,0,0,0,0
29377614_866292,0,0,0,0,0,0
29377615_142974,1,1,1,1,1,0
29377615_142993,0,0,0,0,0,0
29377615_143111,1,1,1,1,1,1
29377615_143112,1,1,1,1,1,1
29377615_143126,1,1,1,1,1,1
29377616_15577,2,2,2,2,2,2
29377616_15624,0,0,0,0,0,0
29377616_306192,2,2,2,2,2,2
29377616_927,0,0,0,0,0,0
29377617_1590231,0,0,0,0,0,0
29377617_1590245,1,1,2,2,2,2
29377617_1594047,1,1,1,1,1,0
29377617_29083,0,0,0,0,0,0
29377617_29084,0,0,0,0,0,0
29377617_29230,0,0,0,0,0,0
29377617_29276,0,0,0,0,0,0
29377617_451230,0,0,0,0,0,0
29377618_885320,0,0,0,0,0,0
29377618_885390,0,0,0,0,0,0
29377618_885405,0,0,0,0,0,0
29377618_885408,0,0,0,0,0,0
29377618_885416,0,0,0,0,0,0
29377618_885417,0,0,0,0,0,0
29377618_885451,0,0,0,0,0,0
29377618_885458,0,0,0,0,0,0
29377618_885476,0,0,0,0,0,0
29377618_885483,0,0,0,0,0,0
29377618_885493,0,0,0,0,0,0
29377618_885495,0,0,0,0,0,0
29377618_885497,0,0,0,0,0,0
29377618_885516,0,0,0,0,0,0
29377618_885528,0,0,0,0,0,0
29377618_955467,0,0,0,0,0,0
29377618_955888,1,1,1,NA,0,0
29377618_956021,0,0,0,0,0,0
29377621_1342801,0,0,0,0,0,0
29377621_1342804,0,0,0,0,0,0
29377621_1342807,0,0,0,0,0,0
29377621_1342809,0,0,0,0,0,0
29377621_1342814,0,0,0,0,0,0
29377621_1342884,1,1,1,1,1,0
29377621_1958902,0,0,0,0,0,0
29377622_684761,0,0,0,0,0,0
29377622_684799,1,0,0,0,0,0
29377622_684812,1,1,1,1,1,1
29377622_684853,1,1,1,1,1,1
29377622_684869,1,1,1,1,1,1
29377622_684880,1,1,1,1,1,1
29377622_684894,1,1,1,1,1,1
29377622_684895,1,1,1,1,1,1
29377622_684909,1,1,1,1,1,1
29377622_684925,1,1,1,1,1,1
29377622_684985,2,2,2,2,2,2
29377622_685013,2,2,2,2,2,2
29377622_685424,1,0,0,0,0,0
29377622_685449,1,0,0,0,0,0
29377622_685473,1,0,0,0,0,0
29377622_685496,1,1,1,1,1,1
29377622_685515,1,1,1,1,1,1
29377622_685518,1,1,1,1,1,1
29377622_685530,1,1,1,1,1,2
29377622_685534,1,1,1,NA,NA,NA
29377622_685555,1,1,1,1,1,2
29377625_209331,1,0,0,0,0,0
29377625_209427,1,2,2,2,2,2
29377634_176310,0,0,0,0,0,0
29377634_176320,1,2,2,2,2,2
29377635_347200,0,0,0,0,0,0
29377635_347239,0,0,0,0,0,0
29377636_7232,2,2,2,2,2,2
29377636_7237,0,0,0,0,0,0
29377641_442,0,0,0,0,0,0
29377641_465,1,1,1,1,1,1
29377641_466,1,1,1,1,1,1
29377641_467,1,1,1,1,1,1
29377641_486,0,0,0,0,0,0
29377641_518,0,0,0,0,0,0
29377641_600,1,1,1,1,1,1
29377641_628,1,1,1,1,1,1
29377644_95546,0,0,0,0,0,0
29377644_95548,0,0,0,0,0,0
29377644_95553,0,0,0,0,0,0
29377644_95598,0,0,0,0,0,0
29377644_95614,0,0,0,0,0,0
29377647_1210685,0,0,0,0,0,0
29377647_1301496,0,0,0,0,0,0
29377647_1301860,0,0,0,0,0,0
29377647_1301922,0,0,0,0,0,0
29377647_51861,0,0,0,0,0,0
29377647_51963,0,0,0,0,0,0
29377647_52061,0,0,0,0,0,0
29377647_653459,1,2,2,2,2,2
29377647_653460,0,0,0,0,0,0
29377647_653500,0,0,0,0,0,0
29377647_653502,0,0,0,0,0,0
29377647_653513,1,1,1,1,1,1
29377647_653522,0,0,0,0,0,0
29377647_653527,1,1,1,1,1,1
29377647_653528,1,1,1,1,1,1
29377647_653533,1,1,1,1,1,1
29377647_653539,1,1,1,1,1,1
29377647_653542,1,1,1,1,1,1
29377647_655542,1,2,2,2,2,2
29377647_656035,1,2,2,2,2,2
29377647_656041,0,0,0,0,0,0
29377647_673604,0,0,0,0,0,0
29377647_893324,1,2,2,2,2,2
29377647_893332,0,0,0,0,0,0
29377647_893334,1,2,2,2,2,2
29377647_893446,1,2,2,2,2,2
29377648_354675,1,1,1,NA,2,2
29377648_354718,1,1,1,NA,2,2
29377648_354749,1,1,1,NA,2,2
29377648_438247,1,1,1,NA,2,2
29377648_438321,1,1,1,NA,2,2
29377648_453102,1,1,1,NA,2,2
29377648_453137,1,1,1,NA,2,2
29377648_453180,1,1,1,NA,2,2
29377648_453186,1,1,1,NA,2,2
29377648_453194,0,0,0,0,0,0
29377649_106334,2,2,2,2,2,2
29377650_128643,1,0,0,0,0,0
29377650_128675,1,1,1,1,1,0
29377650_128689,1,1,1,1,1,0
29377650_128703,1,1,1,1,1,0
29377650_128743,1,1,1,1,1,1
29377650_128753,0,0,0,0,0,0
29377650_128759,0,0,0,0,0,0
29377650_128760,0,0,0,0,0,0
29377650_128762,0,0,0,0,0,0
29377651_632999,0,0,0,0,0,0
29377652_3497862,1,1,1,NA,0,0
29377652_3497867,1,1,1,NA,0,0
29377652_3497876,1,1,1,NA,0,0
29377652_3497890,0,0,0,0,0,0
29377652_3498032,0,0,0,0,0,0
29377652_3498036,1,1,0,0,0,0
