,21_2-F,2121-S1,2121-1-S2,2121-11-S3,2121-111-S4,2121-111-S5
29378253_1156155,1,1,2,2,2,2
29378253_1156225,1,1,2,2,2,2
29378253_1156259,1,1,2,2,2,2
29378253_1156314,0,0,0,0,0,0
29378253_1755615,0,0,0,0,0,0
29378253_1755638,0,0,0,0,0,0
29378253_209367,1,1,2,2,2,2
29378253_261327,1,1,2,2,2,2
29378253_628681,1,1,2,2,2,2
29378253_683594,1,1,2,2,2,2
29378253_683649,0,0,0,0,0,0
29378255_15117,0,0,0,0,0,0
29378257_359562,1,2,2,2,2,2
29378257_480714,1,2,2,2,2,2
29378257_480801,1,2,2,2,2,2
29378257_480814,1,2,2,2,2,2
29378257_480832,1,2,2,2,2,2
29378257_480856,1,2,2,2,2,2
29378257_527217,1,2,2,2,2,2
29378258_1357461,0,0,0,0,0,0
29378258_1357599,0,0,0,0,0,0
29378258_2815579,0,0,0,0,0,0
29378258_2873697,1,0,0,0,0,0
29378258_2873739,0,0,0,0,0,0
29378258_3367992,0,0,0,0,0,0
29378258_3368059,0,0,0,0,0,0
29378258_3368062,0,0,0,0,0,0
29378258_3368096,0,0,0,0,0,0
29378258_3368134,0,0,0,0,0,0
29378258_3368164,0,0,0,0,0,0
29378258_3385895,1,2,2,2,2,2
29378258_3385908,1,2,2,2,2,2
29378258_3844333,0,0,0,0,0,0
29378258_3844334,0,0,0,0,0,0
29378258_3844335,0,0,0,0,0,0
29378258_3844430,0,0,0,0,0,0
29378258_4058007,0,0,0,0,0,0
29378258_4058042,1,2,2,2,2,2
29378258_4058052,0,0,0,0,0,0
29378258_4058053,1,2,2,2,2,2
29378258_4058090,1,2,2,2,2,2
29378258_4058092,1,2,2,2,2,2
29378258_4058096,0,0,0,0,0,0
29378258_4058172,1,2,2,2,2,2
29378258_4058180,1,2,2,2,2,2
29378258_4058237,1,2,2,2,2,2
29378258_4058246,1,0,0,0,0,0
29378258_4158030,1,2,2,2,2,2
29378258_4158102,1,2,2,2,2,2
29378258_4285015,1,1,1,1,1,1
29378258_4295536,1,2,2,2,2,2
29378258_4295550,0,0,0,0,0,0
29378258_4295622,1,2,2,2,2,2
29378259_6545,0,0,0,0,0,0
29378261_2034155,2,2,2,2,2,2
29378261_2036910,2,2,2,2,2,2
29378261_2332165,2,2,2,2,2,2
29378261_2332188,2,2,2,2,2,2
29378261_2332204,2,2,2,2,2,2
29378261_2332216,2,2,2,2,2,2
29378261_2332266,2,2,2,2,2,2
29378261_2332303,2,2,2,2,2,2
29378261_2332366,2,2,2,2,2,2
29378261_2332367,2,2,2,2,2,2
29378261_586529,1,1,2,2,2,2
29378261_586573,1,1,2,2,2,2
29378261_586622,1,1,2,2,2,2
29378261_586688,1,1,2,2,2,2
29378261_586723,1,1,2,2,2,2
29378261_586739,1,1,2,2,2,2
29378261_586740,1,1,2,2,2,2
29378261_637123,0,0,0,0,0,0
29378261_637134,0,0,0,0,0,0
29378261_637135,0,0,0,0,0,0
29378261_637138,0,0,0,0,0,0
29378261_637145,1,1,1,0,0,0
29378261_637153,0,0,0,0,0,0
29378261_637183,0,0,0,0,0,0
29378261_637198,0,0,0,0,0,0
29378261_771206,1,1,1,1,2,2
29378261_771211,1,1,1,1,2,2
29378261_771212,0,0,0,0,0,0
29378261_771222,0,0,0,0,0,0
29378261_771240,0,0,0,0,0,0
29378261_771255,0,0,0,0,0,0
29378263_251931,0,0,0,0,0,0
29378263_251989,0,0,0,0,0,0
29378264_145197,1,2,2,2,2,2
29378264_885851,1,1,1,2,2,2
29378264_900339,1,1,1,2,2,2
29378264_900671,1,2,2,2,2,2
29378264_900761,1,1,1,2,2,2
29378264_900783,0,0,0,0,0,0
29378264_952130,1,1,1,2,2,2
29378264_974276,1,1,1,2,2,2
29378266_1175806,1,2,2,2,2,2
29378266_1231460,1,1,1,1,1,1
29378266_1231501,1,2,2,2,2,2
29378268_1894303,0,0,0,0,0,0
29378268_1894403,0,0,0,0,0,0
29378268_1894502,1,1,1,1,2,2
29378268_2306032,0,0,0,0,0,0
29378268_2615875,0,0,0,0,0,0
29378268_2615892,0,0,0,0,0,0
29378269_1122016,1,2,2,2,2,2
29378269_1123081,0,0,0,0,0,0
29378269_1136483,0,0,0,0,0,0
29378269_1136557,0,0,0,0,0,0
29378269_1136856,0,0,0,0,0,0
29378269_1137262,0,0,0,0,0,0
29378269_1702328,0,0,0,0,0,0
29378269_1702346,0,0,0,0,0,0
29378269_1702388,0,0,0,0,0,0
29378269_1702434,0,0,0,0,0,0
29378269_1796070,0,0,0,0,0,0
29378269_1796211,0,0,0,0,0,0
29378269_233773,1,2,2,2,2,2
29378269_236428,0,0,0,0,0,0
29378269_236454,0,0,0,0,0,0
29378269_236464,0,0,0,0,0,0
29378269_236479,0,0,0,0,0,0
29378269_236510,1,2,2,2,2,2
29378269_236517,0,0,0,0,0,0
29378269_236831,0,0,0,0,0,0
29378269_236860,0,0,0,0,0,0
29378269_312341,0,0,0,0,0,0
29378269_312422,0,0,0,0,0,0
29378269_312425,0,0,0,0,0,0
29378269_312428,0,0,0,0,0,0
29378269_312457,0,0,0,0,0,0
29378269_312476,0,0,0,0,0,0
29378269_312491,0,0,0,0,0,0
29378269_312525,0,0,0,0,0,0
29378269_35407,0,0,0,0,0,0
29378269_35454,1,0,0,0,0,0
29378269_35474,1,0,0,0,0,0
29378269_36557,0,0,0,0,0,0
29378269_460813,0,0,0,0,0,0
29378269_460841,0,0,0,0,0,0
29378269_460853,0,0,0,0,0,0
29378271_1373526,0,0,0,0,0,0
29378271_1875953,1,1,1,0,0,0
29378271_1876005,0,0,0,0,0,0
29378271_1877641,0,0,0,0,0,0
29378271_1877643,0,0,0,0,0,0
29378271_1877646,0,0,0,0,0,0
29378271_1877728,1,1,1,0,0,0
29378271_1899323,1,1,1,0,0,0
29378271_2294278,1,1,1,0,0,0
29378271_2299048,1,1,1,0,0,0
29378271_2620459,0,0,0,0,0,0
29378271_3211682,1,1,1,0,0,0
29378271_3291820,2,2,2,2,2,2
29378271_3846317,1,1,1,2,2,2
29378271_3846330,1,1,1,2,2,2
29378271_3846335,1,1,1,2,2,2
29378271_3846395,1,1,1,2,2,2
29378271_3879393,0,0,0,0,0,0
29378271_3926497,1,1,1,2,2,2
29378271_4242625,0,0,0,0,0,0
29378271_4484955,0,0,0,0,0,0
29378271_4484962,0,0,0,0,0,0
29378271_4485056,0,0,0,0,0,0
29378275_1044994,0,0,0,0,0,0
29378275_1044999,0,0,0,0,0,0
29378275_1045023,0,0,0,0,0,0
29378275_1045031,0,0,0,0,0,0
29378275_1045099,0,0,0,0,0,0
29378275_21557,0,0,0,0,0,0
29378275_21682,0,0,0,0,0,0
29378275_841086,0,0,0,0,0,0
29378276_1022931,1,2,2,2,2,2
29378276_1146128,1,2,2,2,2,2
29378276_1876155,1,2,2,2,2,2
29378276_2902628,2,2,2,2,2,2
29378276_3228294,1,0,0,0,0,0
29378276_3228506,0,0,0,0,0,0
29378276_3228617,1,0,0,0,0,0
29378276_3386476,1,0,0,0,0,0
29378276_3386515,1,0,0,0,0,0
29378276_3386549,1,0,0,0,0,0
29378276_3386555,2,2,2,2,2,2
29378276_3482027,1,0,0,0,0,0
29378276_3482150,1,0,0,0,0,0
29378276_3482160,1,0,0,0,0,0
29378276_3482188,1,0,0,0,0,0
29378276_3482243,1,0,0,0,0,0
29378276_3482248,1,2,2,2,2,2
29378276_727935,1,2,2,2,2,2
29378276_727941,0,0,0,0,0,0
29378276_727977,1,2,2,2,2,2
29378276_728107,1,2,2,2,2,2
29378279_1092819,0,0,0,0,0,0
29378279_1092879,0,0,0,0,0,0
29378279_1092936,1,1,1,0,0,0
29378279_1092962,0,0,0,0,0,0
29378279_1130289,0,0,0,0,0,0
29378279_1130295,0,0,0,0,0,0
29378279_1130323,0,0,0,0,0,0
29378279_1130344,0,0,0,0,0,0
29378279_1130353,0,0,0,0,0,0
29378279_1130376,0,0,0,0,0,0
29378279_1130404,0,0,0,0,0,0
29378279_1130408,0,0,0,0,0,0
29378279_1130410,0,0,0,0,0,0
29378279_1130411,0,0,0,0,0,0
29378279_1130422,0,0,0,0,0,0
29378279_1145793,1,1,1,0,0,0
29378279_1145810,1,1,1,0,0,0
29378279_1145830,1,1,1,0,0,0
29378279_1591126,0,0,0,0,0,0
29378279_1593400,0,0,0,0,0,0
29378279_1594101,0,0,0,0,0,0
29378279_1646870,0,0,0,0,0,0
29378279_1648764,0,0,0,0,0,0
29378279_1648899,0,0,0,0,0,0
29378279_1648901,0,0,0,0,0,0
29378279_1649175,0,0,0,0,0,0
29378279_1649191,0,0,0,0,0,0
29378279_1649253,0,0,0,0,0,0
29378279_1649300,0,0,0,0,0,0
29378279_1703022,0,0,0,0,0,0
29378279_1703028,0,0,0,0,0,0
29378279_1703029,0,0,0,0,0,0
29378279_1703088,0,0,0,0,0,0
29378279_1960508,0,0,0,0,0,0
29378279_229116,0,0,0,0,0,0
29378279_2529231,0,0,0,0,0,0
29378279_2529342,0,0,0,0,0,0
29378279_2833280,0,0,0,0,0,0
29378279_2833321,0,0,0,0,0,0
29378279_2833372,0,0,0,0,0,0
29378279_2833420,0,0,0,0,0,0
29378279_2881874,0,0,0,0,0,0
29378279_2882065,0,0,0,0,0,0
29378279_2882098,0,0,0,0,0,0
29378279_2882102,0,0,0,0,0,0
29378279_527983,0,0,0,0,0,0
29378279_581484,0,0,0,0,0,0
29378279_581508,0,0,0,0,0,0
29378279_585265,0,0,0,0,0,0
29378279_6496915,0,0,0,0,0,0
29378279_6497030,0,0,0,0,0,0
29378279_6532135,0,0,0,0,0,0
29378279_6660099,0,0,0,0,0,0
29378279_671649,0,0,0,0,0,0
29378279_7472671,0,0,0,0,0,0
29378279_7472882,0,0,0,0,0,0
29378279_7476366,0,0,0,0,0,0
29378279_7908667,0,0,0,0,0,0
29378279_8158508,0,0,0,0,0,0
29378279_8522808,1,1,1,0,0,0
29378279_8523807,1,1,1,0,0,0
29378279_8524243,1,1,1,0,0,0
29378279_911337,0,0,0,0,0,0
29378279_911393,0,0,0,0,0,0
29378279_911426,0,0,0,0,0,0
29378279_911763,0,0,0,0,0,0
29378279_913986,0,0,0,0,0,0
29378279_914068,0,0,0,0,0,0
29378279_914434,0,0,0,0,0,0
29378279_914503,0,0,0,0,0,0
29378279_914525,0,0,0,0,0,0
29378279_9535131,1,1,1,0,0,0
29378279_9640905,1,1,1,0,0,0
29378279_9640948,1,1,1,0,0,0
29378279_9835864,1,1,1,0,0,0
29378279_9837069,1,1,1,0,0,0
29378279_9837494,1,1,1,0,0,0
29378279_9837553,1,1,1,0,0,0
29378279_9837565,1,1,1,0,0,0
29378279_9837662,1,1,1,0,0,0
29378279_9837666,0,0,0,0,0,0
29378279_9837691,1,1,1,0,0,0
29378279_9837728,1,1,1,0,0,0
29378279_9837742,1,1,1,0,0,0
29378279_9837760,1,1,1,0,0,0
29378279_9837793,1,1,1,0,0,0
29378281_16128,0,0,0,0,0,0
29378281_16141,1,1,1,1,2,2
29378281_16144,0,0,0,0,0,0
29378281_16147,1,1,1,1,0,0
29378281_16148,1,1,1,1,0,0
29378281_16154,1,1,1,0,0,0
29378281_16156,0,0,0,0,0,0
29378281_16159,0,0,0,0,0,0
29378281_16174,1,1,1,0,0,0
29378281_16191,0,0,0,0,0,0
29378281_16220,1,1,1,0,0,0
29378281_16221,1,1,1,1,2,2
29378281_16226,1,1,1,1,2,2
29378281_16228,1,1,1,1,2,2
29378281_16252,1,1,1,2,2,2
29378281_16254,1,1,1,0,0,0
29378281_16260,1,1,0,0,0,0
29378281_16269,1,1,0,0,0,0
29378281_16271,0,0,0,0,0,0
29378281_16273,0,0,0,0,0,0
29378281_16279,1,1,0,0,0,0
29378281_16286,1,1,0,0,0,0
29378281_16293,1,1,0,0,0,0
29378281_16295,1,0,0,0,0,0
29378281_16299,1,1,0,0,0,0
29378281_16309,1,1,1,0,0,0
29378286_1210249,0,0,0,0,0,0
29378286_1210297,0,0,0,0,0,0
29378286_123146,0,0,0,0,0,0
29378286_123418,0,0,0,0,0,0
29378286_123440,0,0,0,0,0,0
29378286_123538,0,0,0,0,0,0
29378286_123688,0,0,0,0,0,0
29378286_467129,0,0,0,0,0,0
29378286_519560,0,0,0,0,0,0
29378287_160223,2,2,2,2,2,2
29378287_180322,2,2,2,2,2,2
29378287_2493435,0,0,0,0,0,0
29378287_2494708,0,0,0,0,0,0
29378287_2528294,0,0,0,0,0,0
29378287_2528512,0,0,0,0,0,0
29378287_2528568,0,0,0,0,0,0
29378287_2528600,0,0,0,0,0,0
29378287_333001,2,2,2,2,2,2
29378289_1658188,1,2,2,2,2,2
29378289_1662463,1,2,2,2,2,2
29378290_19457,1,2,2,2,2,2
29378290_19537,2,2,2,2,2,2
29378290_535201,0,0,0,0,0,0
29378290_607944,0,0,0,0,0,0
29378290_608040,0,0,0,0,0,0
29378290_608059,0,0,0,0,0,0
29378290_608092,0,0,0,0,0,0
29378290_91141,1,0,0,0,0,0
29378290_97567,1,0,0,0,0,0
29378290_97666,1,2,2,2,2,2
29378290_97861,1,0,0,0,0,0
29378290_97909,1,0,0,0,0,0
29378291_1031833,0,0,0,0,0,0
29378291_1031863,0,0,0,0,0,0
29378291_1031866,0,0,0,0,0,0
29378291_1031959,1,1,1,1,1,0
29378291_1031969,1,1,1,1,1,0
29378291_1031974,1,1,1,1,1,0
29378291_1031977,1,1,1,1,1,0
29378291_1031978,1,1,1,1,1,0
29378291_1031981,1,1,1,1,1,0
29378291_1031986,1,1,1,1,1,0
29378294_1023050,1,1,1,1,2,2
29378294_1040173,0,0,0,0,0,0
29378294_629451,1,1,1,1,2,2
29378294_629541,0,0,0,0,0,0
29378294_629706,1,1,1,1,2,2
29378294_702410,1,1,1,1,2,2
29378294_702462,0,0,0,0,0,0
29378294_732520,0,0,0,0,0,0
29378294_732527,1,1,1,1,2,2
29378294_732747,0,0,0,0,0,0
29378294_732769,1,1,1,1,1,2
29378294_732778,0,0,0,0,0,0
29378294_732933,1,1,1,1,1,2
29378294_733025,0,0,0,0,0,0
29378294_733100,0,0,0,0,0,0
29378294_737443,1,1,1,1,2,2
29378294_737446,1,1,1,1,2,2
29378294_737460,1,1,1,1,2,2
29378294_737492,0,0,0,0,0,0
29378294_737542,0,0,0,0,0,0
29378294_993978,0,0,0,0,0,0
29378294_994004,0,0,0,0,0,0
29378294_994178,0,0,0,0,0,0
29378294_994210,1,1,1,1,2,2
29378294_994223,1,1,1,1,2,2
29378294_994290,1,1,1,1,2,2
29378296_157769,1,1,1,1,0,0
29378296_157857,1,1,1,1,0,0
29378296_191435,1,1,1,1,0,0
29378297_265018,0,0,0,0,0,0
29378297_265031,0,0,0,0,0,0
29378297_265075,0,0,0,0,0,0
29378297_430859,1,0,0,0,0,0
29378297_431089,1,0,0,0,0,0
29378297_436578,0,0,0,0,0,0
29378297_441320,1,0,0,0,0,0
29378297_51755,0,0,0,0,0,0
29378297_51757,0,0,0,0,0,0
29378297_51792,0,0,0,0,0,0
29378297_51821,0,0,0,0,0,0
29378297_52080,0,0,0,0,0,0
29378297_542492,0,0,0,0,0,0
29378299_568471,0,0,0,0,0,0
29378299_568604,0,0,0,0,0,0
29378300_132353,0,0,0,0,0,0
29378300_132354,0,0,0,0,0,0
29378300_132401,0,0,0,0,0,0
29378300_132413,0,0,0,0,0,0
29378303_1212645,0,0,0,0,0,0
29378303_1212979,0,0,0,0,0,0
29378303_1213049,0,0,0,0,0,0
29378303_1219567,0,0,0,0,0,0
29378303_1219568,0,0,0,0,0,0
29378303_1219584,0,0,0,0,0,0
29378303_1253602,1,0,0,0,0,0
29378303_1253619,1,0,0,0,0,0
29378303_1254022,0,0,0,0,0,0
29378303_1254088,0,0,0,0,0,0
29378303_1296174,1,0,0,0,0,0
29378303_1866725,0,0,0,0,0,0
29378303_1866735,0,0,0,0,0,0
29378303_1866809,0,0,0,0,0,0
29378303_1866831,0,0,0,0,0,0
29378303_2358459,1,0,0,0,0,0
29378303_2358461,1,0,0,0,0,0
29378303_2358472,1,0,0,0,0,0
29378303_2358485,1,0,0,0,0,0
29378303_521680,0,0,0,0,0,0
29378303_521696,0,0,0,0,0,0
29378303_521834,0,0,0,0,0,0
29378303_521857,0,0,0,0,0,0
29378303_521996,0,0,0,0,0,0
29378303_546706,0,0,0,0,0,0
29378303_546755,0,0,0,0,0,0
29378303_546774,0,0,0,0,0,0
29378303_904551,1,0,0,0,0,0
29378303_907132,0,0,0,0,0,0
29378304_920186,2,2,2,2,2,2
29378305_1002059,2,2,2,2,2,2
29378305_1002115,2,2,2,2,2,2
29378305_292308,2,2,2,2,2,2
29378305_292323,0,0,0,0,0,0
29378305_292402,2,2,2,2,2,2
29378305_964817,2,2,2,2,2,2
29378308_6116342,0,0,0,0,0,0
29378308_6116381,0,0,0,0,0,0
29378308_6116497,0,0,0,0,0,0
29378308_6116545,0,0,0,0,0,0
29378310_1610635,0,0,0,0,0,0
29378310_1610681,0,0,0,0,0,0
29378310_1610693,0,0,0,0,0,0
29378310_1610702,0,0,0,0,0,0
29378310_1610733,1,0,0,0,0,0
29378310_1610797,0,0,0,0,0,0
29378310_1610841,0,0,0,0,0,0
29378310_1610868,0,0,0,0,0,0
29378310_179497,0,0,0,0,0,0
29378310_1911235,0,0,0,0,0,0
29378310_1911241,0,0,0,0,0,0
29378310_1911260,0,0,0,0,0,0
29378310_1911305,0,0,0,0,0,0
29378310_1911424,0,0,0,0,0,0
29378310_1911432,0,0,0,0,0,0
29378310_1911441,0,0,0,0,0,0
29378310_1911443,0,0,0,0,0,0
29378310_1911445,1,2,2,2,2,2
29378310_1911447,0,0,0,0,0,0
29378310_1911448,0,0,0,0,0,0
29378310_1911468,0,0,0,0,0,0
29378310_1911475,0,0,0,0,0,0
29378310_1911538,0,0,0,0,0,0
29378310_1911582,1,2,2,2,2,2
29378310_1911600,0,0,0,0,0,0
29378310_1911603,0,0,0,0,0,0
29378311_2554215,0,0,0,0,0,0
29378311_2554224,0,0,0,0,0,0
29378311_2554225,0,0,0,0,0,0
29378311_2554240,0,0,0,0,0,0
29378311_2554263,0,0,0,0,0,0
29378311_2554283,0,0,0,0,0,0
29378311_2554293,0,0,0,0,0,0
29378311_2554296,0,0,0,0,0,0
29378311_2554302,0,0,0,0,0,0
29378311_2554307,0,0,0,0,0,0
29378311_2554319,0,0,0,0,0,0
29378311_2554346,0,0,0,0,0,0
29378311_2554357,0,0,0,0,0,0
29378311_2554359,0,0,0,0,0,0
29378311_2554394,0,0,0,0,0,0
29378311_2554413,0,0,0,0,0,0
29378311_2554417,0,0,0,0,0,0
29378311_417660,0,0,0,0,0,0
29378313_1100366,2,2,2,2,2,2
29378313_1551409,0,0,0,0,0,0
29378313_1551415,0,0,0,0,0,0
29378313_1551420,0,0,0,0,0,0
29378313_1551429,2,2,2,2,2,2
29378313_1551444,1,1,1,1,1,1
29378313_1551451,0,0,0,0,0,0
29378313_1551458,1,1,1,1,1,0
29378313_1551460,2,2,2,2,2,2
29378313_1551472,1,1,1,1,1,0
29378313_1551478,0,0,0,0,0,0
29378313_1551489,0,0,0,0,0,0
29378313_1551490,2,2,2,2,2,2
29378313_1551506,1,2,2,2,2,2
29378313_1551519,1,1,1,1,1,0
29378313_1551530,0,0,0,0,0,0
29378313_1551585,1,1,1,1,1,0
29378313_1551592,0,0,0,0,0,0
29378313_1551849,2,2,2,2,2,2
29378313_2564935,1,0,0,0,0,0
29378313_2564949,1,1,1,1,1,1
29378313_2564959,1,1,1,1,1,1
29378313_2565007,1,1,1,1,1,1
29378313_2565022,1,1,1,1,1,1
29378313_2565054,1,1,1,1,1,1
29378313_2565073,1,1,1,1,1,0
29378313_2565080,1,1,1,1,1,0
29378313_2565103,1,1,1,1,1,0
29378313_2565111,1,1,1,1,1,0
29378313_2565115,1,1,1,1,1,0
29378313_2565127,1,1,1,1,1,0
29378313_2565136,1,1,1,1,1,1
29378313_2565152,0,0,0,0,0,0
29378313_2565175,0,0,0,0,0,0
29378313_2565184,0,0,0,0,0,0
29378313_2565196,0,0,0,0,0,0
29378313_2565213,1,0,0,0,0,0
29378313_2565229,1,0,0,0,0,0
29378313_908280,0,0,0,0,0,0
29378313_935812,0,0,0,0,0,0
29378313_952757,0,0,0,0,0,0
29378314_2152895,0,0,0,0,0,0
29378316_146707,0,0,0,0,0,0
29378317_478479,1,1,1,2,2,2
29378317_496605,0,0,0,0,0,0
29378317_496699,1,1,1,2,2,2
29378317_900239,1,1,1,2,2,2
29378317_900403,1,1,1,2,2,2
29378317_930484,0,0,0,0,0,0
29378317_930486,0,0,0,0,0,0
29378317_930487,1,1,1,2,2,2
29378318_1943230,2,2,2,2,2,2
29378318_1943231,2,2,2,2,2,2
29378318_2665867,2,2,2,2,2,2
29378318_2666337,2,2,2,2,2,2
29378318_2666412,2,2,2,2,2,2
29378318_2666424,2,2,2,2,2,2
29378318_2666499,0,0,0,0,0,0
29378318_2666500,0,0,0,0,0,0
29378318_2666502,0,0,0,0,0,0
29378318_2666514,0,0,0,0,0,0
29378318_2666515,0,0,0,0,0,0
29378318_2666516,0,0,0,0,0,0
29378318_2666520,2,2,2,2,2,2
29378318_2666543,1,0,0,0,0,0
29378318_2666560,1,1,1,1,1,1
29378318_2666567,0,0,0,0,0,0
29378318_2666568,0,0,0,0,0,0
29378318_2666593,0,0,0,0,0,0
29378318_2666594,1,1,0,0,0,0
29378318_2666596,0,0,0,0,0,0
29378318_3448366,1,1,1,0,0,0
29378318_3448780,1,1,1,0,0,0
29378318_3569643,1,1,1,0,0,0
29378318_3569666,1,1,1,0,0,0
29378318_3570130,1,2,2,2,2,2
29378318_3691707,1,1,1,0,0,0
29378318_3691767,1,1,1,0,0,0
29378318_480111,1,2,2,2,2,2
29378320_1543708,1,0,0,0,0,0
29378320_1549959,0,0,0,0,0,0
29378320_240944,0,0,0,0,0,0
29378320_241015,1,0,0,0,0,0
29378320_482797,0,0,0,0,0,0
29378320_482852,1,0,0,0,0,0
29378320_648969,1,0,0,0,0,0
29378320_649059,0,0,0,0,0,0
29378320_649086,0,0,0,0,0,0
29378321_692522,0,0,0,0,0,0
29378322_1003355,1,0,0,0,0,0
29378322_1003403,1,0,0,0,0,0
29378322_1004032,1,0,0,0,0,0
29378322_1004043,0,0,0,0,0,0
29378322_1004069,1,0,0,0,0,0
29378322_1058914,1,1,0,0,0,0
29378322_1059058,1,0,0,0,0,0
29378322_1059125,1,0,0,0,0,0
29378322_1059141,1,0,0,0,0,0
29378322_1059178,1,0,0,0,0,0
29378322_1543386,1,1,1,0,0,0
29378322_1543391,1,1,1,0,0,0
29378322_1543460,1,1,1,1,1,1
29378326_325237,1,1,1,0,0,0
29378326_325348,0,0,0,0,0,0
29378326_32686,1,1,1,2,2,2
29378326_32688,0,0,0,0,0,0
29378326_32699,1,0,0,0,0,0
29378326_32705,1,1,0,0,0,0
29378326_32725,1,1,1,2,2,2
29378326_539274,0,0,0,0,0,0
29378326_539293,1,1,1,0,0,0
29378326_539406,0,0,0,0,0,0
29378326_540698,0,0,0,0,0,0
29378326_540772,0,0,0,0,0,0
29378326_55787,1,1,2,2,2,2
29378326_55841,1,1,1,2,2,2
29378326_55845,1,1,1,2,2,2
29378329_168160,1,2,2,2,2,2
29378329_168209,0,0,0,0,0,0
29378329_168218,1,2,2,2,2,2
29378329_62024,0,0,0,0,0,0
29378329_62045,0,0,0,0,0,0
29378329_62078,0,0,0,0,0,0
29378329_62116,0,0,0,0,0,0
29378329_65577,0,0,0,0,0,0
29378329_65579,0,0,0,0,0,0
29378329_65968,1,0,0,0,0,0
29378330_242673,1,1,0,0,0,0
29378330_242696,0,0,0,0,0,0
29378330_242711,0,0,0,0,0,0
29378330_242713,0,0,0,0,0,0
29378330_242715,0,0,0,0,0,0
29378330_242718,1,1,1,0,0,0
29378330_242719,1,1,1,0,0,0
29378330_242720,1,1,1,1,1,0
29378330_242725,0,0,0,0,0,0
29378330_242726,1,1,1,0,0,0
29378330_242759,1,1,1,1,1,1
29378330_242778,1,1,1,0,0,0
29378330_242783,0,0,0,0,0,0
29378330_242796,1,1,1,1,1,1
29378330_242807,1,1,1,1,1,1
29378330_242821,1,1,1,1,1,0
29378330_242840,1,1,1,1,1,0
29378330_242841,1,1,1,1,1,0
29378330_242853,1,1,1,1,1,0
29378330_242866,0,0,0,0,0,0
29378330_242869,1,1,1,1,1,0
29378330_242870,1,1,1,1,1,0
29378330_242897,1,0,0,0,0,0
29378330_242898,1,0,0,0,0,0
29378330_242906,0,0,0,0,0,0
29378330_242912,1,1,1,1,0,0
29378330_242915,1,1,1,1,0,0
29378330_242926,1,1,1,1,0,0
29378330_242927,0,0,0,0,0,0
29378330_242936,0,0,0,0,0,0
29378330_242946,0,0,0,0,0,0
29378330_242958,1,1,0,0,0,0
29378330_242979,1,1,0,0,0,0
29378330_242987,1,1,1,1,1,1
29378330_243868,0,0,0,0,0,0
29378330_243869,0,0,0,0,0,0
29378330_243883,1,0,0,0,0,0
29378330_243889,0,0,0,0,0,0
29378330_243903,0,0,0,0,0,0
29378330_243904,1,0,0,0,0,0
29378330_243911,1,0,0,0,0,0
29378330_243917,0,0,0,0,0,0
29378330_243921,1,1,1,1,1,1
29378330_243923,1,1,1,1,1,1
29378330_243939,0,0,0,0,0,0
29378330_243944,0,0,0,0,0,0
29378330_243945,1,0,0,0,0,0
29378330_243951,0,0,0,0,0,0
29378330_243969,0,0,0,0,0,0
29378330_243988,0,0,0,0,0,0
29378330_244000,0,0,0,0,0,0
29378330_244016,0,0,0,0,0,0
29378330_244080,0,0,0,0,0,0
29378330_244097,1,1,0,0,0,0
29378330_244103,1,1,1,1,1,0
29378330_244116,0,0,0,0,0,0
29378331_115854,0,0,0,0,0,0
29378331_115965,0,0,0,0,0,0
29378331_2809646,0,0,0,0,0,0
29378331_2809810,0,0,0,0,0,0
29378331_623859,0,0,0,0,0,0
29378331_623946,0,0,0,0,0,0
29378331_879407,1,1,1,1,2,2
29378334_1893998,0,0,0,0,0,0
29378334_1894863,0,0,0,0,0,0
29378335_128249,0,0,0,0,0,0
29378335_128270,0,0,0,0,0,0
29378335_128283,0,0,0,0,0,0
29378335_128343,0,0,0,0,0,0
29378335_128407,1,1,1,1,NA,NA
29378335_128412,1,1,1,1,1,0
29378336_179070,0,0,0,0,0,0
29378336_179593,0,0,0,0,0,0
29378336_179708,0,0,0,0,0,0
29378336_212307,0,0,0,0,0,0
29378336_263030,0,0,0,0,0,0
29378336_263032,0,0,0,0,0,0
29378336_263036,0,0,0,0,0,0
29378336_263037,0,0,0,0,0,0
29378336_263042,0,0,0,0,0,0
29378336_263053,0,0,0,0,0,0
29378336_263055,0,0,0,0,0,0
29378336_263075,0,0,0,0,0,0
29378336_263117,0,0,0,0,0,0
29378336_263118,0,0,0,0,0,0
29378336_263126,0,0,0,0,0,0
29378336_263133,0,0,0,0,0,0
29378336_263138,0,0,0,0,0,0
29378336_263152,0,0,0,0,0,0
29378336_263186,0,0,0,0,0,0
29378336_263192,0,0,0,0,0,0
29378336_263224,0,0,0,0,0,0
29378336_263225,0,0,0,0,0,0
29378336_263248,0,0,0,0,0,0
29378336_263249,0,0,0,0,0,0
29378336_263257,0,0,0,0,0,0
29378336_263502,0,0,0,0,0,0
29378336_350025,0,0,0,0,0,0
29378336_350027,0,0,0,0,0,0
29378336_350036,0,0,0,0,0,0
29378336_478689,0,0,0,0,0,0
29378336_478690,2,2,2,2,2,2
29378336_65143,2,2,2,2,2,2
29378336_65220,0,0,0,0,0,0
29378338_3149542,0,0,0,0,0,0
29378338_3149590,0,0,0,0,0,0
29378338_610319,0,0,0,0,0,0
29378338_610360,0,0,0,0,0,0
29378338_610418,0,0,0,0,0,0
29378338_610450,0,0,0,0,0,0
