,6_4-F,646-S1,646-4-S2,646-45-S3,646-454-S4,646-454-S5
29359065_39737,0,0,0,0,0,0
29359065_39739,1,0,0,0,0,0
29359065_39741,1,0,0,0,0,0
29359065_39758,1,0,0,0,0,0
29359065_39759,1,0,0,0,0,0
29359065_39767,1,0,0,0,0,0
29359065_39805,0,0,0,0,0,0
29359065_39830,1,1,1,1,1,1
29359065_39859,1,1,1,1,1,1
29359127_361855,1,1,0,0,0,0
29359127_361877,1,1,0,0,0,0
29359127_361926,1,1,0,0,0,0
29359127_361927,1,1,0,0,0,0
29359213_4441,0,0,0,0,0,0
29359213_4507,0,0,0,0,0,0
29359213_4569,0,0,0,0,0,0
29359213_4595,0,0,0,0,0,0
29359269_26160,1,1,1,1,1,1
29359391_64686,0,0,0,0,0,0
29359432_7827,0,0,0,0,0,0
29359516_44601,0,0,0,0,0,0
29359516_96404,0,0,0,0,0,0
29359568_180761,0,0,0,0,0,0
29359568_180763,0,0,0,0,0,0
29359568_180770,0,0,0,0,0,0
29359568_180802,0,0,0,0,0,0
29359568_186514,0,0,0,0,0,0
29359568_186538,0,0,0,0,0,0
29359568_186542,0,0,0,0,0,0
29359568_186611,0,0,0,0,0,0
29359568_189422,0,0,0,0,0,0
29359568_189482,0,0,0,0,0,0
29359568_189646,0,0,0,0,0,0
29359568_190660,0,0,0,0,0,0
29359568_190669,0,0,0,0,0,0
29359568_190711,0,0,0,0,0,0
29359568_190786,0,0,0,0,0,0
29359568_190813,0,0,0,0,0,0
29359568_190846,0,0,0,0,0,0
29359568_190945,0,0,0,0,0,0
29359568_191009,0,0,0,0,0,0
29359568_191020,0,0,0,0,0,0
29359568_191021,0,0,0,0,0,0
29359568_191022,0,0,0,0,0,0
29359568_191023,0,0,0,0,0,0
29359568_2253,0,0,0,0,0,0
29359718_13129,0,0,0,0,0,0
29359718_13157,0,0,0,0,0,0
29359718_13203,0,0,0,0,0,0
29359718_13217,0,0,0,0,0,0
29359718_13255,0,0,0,0,0,0
29359718_13260,0,0,0,0,0,0
29359718_13278,0,0,0,0,0,0
29359718_13279,1,2,2,2,2,2
29359718_13286,0,0,0,0,0,0
29359718_13295,0,0,0,0,0,0
29359718_13364,0,0,0,0,0,0
29359718_13366,1,2,2,2,2,2
29359804_250642,0,0,0,0,0,0
29359804_344417,0,0,0,0,0,0
29359804_344456,1,2,2,2,2,2
29359804_467690,1,2,2,2,2,2
29359804_467741,1,2,2,2,2,2
29359804_467749,1,2,2,2,2,2
29359804_467765,1,2,2,2,2,2
29359804_467784,1,2,2,2,2,2
29359804_467820,1,2,2,2,2,2
29359804_467857,1,2,2,2,2,2
29359804_467880,1,2,2,2,2,2
29359804_467882,1,2,2,2,2,2
29359804_467891,2,2,2,2,2,2
29360016_16479,0,0,0,0,0,0
29360016_16497,0,0,0,0,0,0
29360016_16507,1,1,1,1,1,1
29360016_16535,1,1,1,1,1,0
29360016_16540,1,1,1,1,1,0
29360016_16541,0,0,0,0,0,0
29360016_16702,0,0,0,0,0,0
29360016_16708,1,1,1,0,0,0
29360016_16718,1,1,1,0,0,0
29360033_14383,0,0,0,0,0,0
29360033_14387,0,0,0,0,0,0
29360033_14475,0,0,0,0,0,0
29360033_14493,0,0,0,0,0,0
29360033_14514,0,0,0,0,0,0
29360033_14516,0,0,0,0,0,0
29360033_14541,0,0,0,0,0,0
29360033_14544,0,0,0,0,0,0
29360033_14557,0,0,0,0,0,0
29360033_14567,1,1,1,1,1,0
29360033_14568,0,0,0,0,0,0
29360033_14580,0,0,0,0,0,0
29360033_14598,0,0,0,0,0,0
29360033_14618,0,0,0,0,0,0
29360033_14624,0,0,0,0,0,0
29360033_14630,1,1,1,0,0,0
29360033_14634,1,1,1,1,1,1
29360033_14658,1,1,1,1,1,1
29360033_14662,0,0,0,0,0,0
29360033_14665,1,1,1,0,0,0
29360033_14669,0,0,0,0,0,0
29360033_14670,0,0,0,0,0,0
29360033_14672,0,0,0,0,0,0
29360033_14675,0,0,0,0,0,0
29360033_14686,1,1,1,1,1,1
29360033_14693,0,0,0,0,0,0
29360033_14694,1,1,1,1,1,1
29360033_14695,0,0,0,0,0,0
29360033_14707,0,0,0,0,0,0
29360033_14708,1,1,1,0,0,0
29360033_14718,1,0,0,0,0,0
29360225_355000,1,1,2,2,2,2
29360225_355086,1,1,2,2,2,2
29360225_75472,1,1,1,1,1,0
29360225_75515,0,0,0,0,0,0
29360225_75524,0,0,0,0,0,0
29360225_75525,1,1,1,1,1,2
29360225_75526,1,1,1,1,1,0
29360225_75537,1,1,1,1,1,0
29360225_75541,0,0,0,0,0,0
29360225_75565,1,1,1,0,0,0
29360225_75616,1,1,1,1,1,1
29360225_75619,1,1,0,0,0,0
29360225_75630,1,1,0,0,0,0
29360225_75641,1,1,2,2,2,2
29360291_797964,0,0,0,0,0,0
29360291_798059,0,0,0,0,0,0
29360291_798061,0,0,0,0,0,0
29360291_798081,1,1,1,1,1,0
29360291_798082,0,0,0,0,0,0
29360291_798109,1,0,0,0,0,0
29360291_798154,1,1,1,1,1,1
29360291_798158,1,1,1,1,1,1
29360291_798167,0,0,0,0,0,0
29360291_798172,1,1,1,1,1,0
29360311_83717,0,0,0,0,0,0
29360311_83720,0,0,0,0,0,0
29360311_83765,0,0,0,0,0,0
29360327_174381,0,0,0,0,0,0
29360327_174416,0,0,0,0,0,0
29360327_174493,1,2,2,2,2,2
29360327_174576,0,0,0,0,0,0
29360327_174578,0,0,0,0,0,0
29360359_143763,0,0,0,0,0,0
29360359_143780,0,0,0,0,0,0
29360359_143788,0,0,0,0,0,0
29360359_143798,0,0,0,0,0,0
29360359_143802,0,0,0,0,0,0
29360359_143828,0,0,0,0,0,0
29360359_143858,0,0,0,0,0,0
29360359_143888,0,0,0,0,0,0
29360359_143945,0,0,0,0,0,0
29360359_143946,0,0,0,0,0,0
29360359_143956,0,0,0,0,0,0
29360359_143979,0,0,0,0,0,0
29360359_143980,0,0,0,0,0,0
29360359_143997,0,0,0,0,0,0
29360359_144015,0,0,0,0,0,0
29360359_144018,2,2,2,2,2,2
29360359_144030,0,0,0,0,0,0
29360359_144062,2,2,2,2,2,2
29360359_144084,0,0,0,0,0,0
29360359_80852,1,2,2,2,2,2
29360359_80927,1,2,2,2,2,2
29360359_80933,1,2,2,2,2,2
29360359_80974,1,2,2,2,2,2
29360359_81008,1,2,2,2,2,2
29360359_81014,2,2,2,2,2,2
29360544_5944,0,0,0,0,0,0
29360544_5947,1,1,2,2,2,2
29360544_5959,0,0,0,0,0,0
29360585_3025,0,0,0,0,0,0
29360633_233877,0,0,0,0,0,0
29360661_154568,1,0,0,0,0,0
29360661_163786,1,0,0,0,0,0
29360667_856,1,0,0,0,0,0
29360667_861,1,1,NA,NA,NA,2
29360667_880,0,0,0,0,0,0
29360667_890,0,0,0,0,0,0
29360667_892,0,0,0,0,0,0
29360667_898,0,0,0,0,0,0
29360667_902,0,0,0,0,0,0
29360667_915,1,1,NA,NA,NA,NA
29360667_918,1,1,NA,0,0,0
29360667_924,1,0,0,0,0,0
29360667_933,0,0,0,0,0,0
29360667_942,1,1,NA,NA,NA,NA
29360815_10002,1,1,0,0,0,0
29360815_10058,1,1,0,0,0,0
29360815_10061,1,1,0,0,0,0
29360815_10064,1,1,0,0,0,0
29360815_10095,1,1,0,0,0,0
29360815_10100,1,1,0,0,0,0
29360815_10155,1,1,0,0,0,0
29360815_10162,1,1,0,0,0,0
29360892_81066,0,0,0,0,0,0
29361372_16619,0,0,0,0,0,0
29361372_16711,1,1,1,1,2,2
29361372_17093,1,1,1,1,2,2
29361372_17144,0,0,0,0,0,0
29361372_486921,1,1,1,1,0,0
29361372_486987,1,1,1,1,0,0
29361372_496801,1,1,1,1,0,0
29361372_496816,1,1,1,1,0,0
29361372_496889,1,1,1,1,0,0
29361473_616019,0,0,0,0,0,0
29361536_10315,0,0,0,0,0,0
29361536_10341,0,0,0,0,0,0
29361536_10358,0,0,0,0,0,0
29361803_60110,0,0,0,0,0,0
29361940_12666,0,0,0,0,0,0
29361940_12770,0,0,0,0,0,0
29362083_28691,0,0,0,0,0,0
29362083_60596,0,0,0,0,0,0
29362083_60609,0,0,0,0,0,0
29362083_60616,0,0,0,0,0,0
29362083_60625,0,0,0,0,0,0
29362083_60636,0,0,0,0,0,0
29362083_60650,0,0,0,0,0,0
29362083_62019,0,0,0,0,0,0
29362083_62062,0,0,0,0,0,0
29362105_10366,2,2,2,2,2,2
29362248_12152,0,0,0,0,0,0
29362248_12178,0,0,0,0,0,0
29362248_12217,0,0,0,0,0,0
29362248_12338,0,0,0,0,0,0
29362248_12350,0,0,0,0,0,0
29362248_12354,0,0,0,0,0,0
29362248_12358,0,0,0,0,0,0
29362248_12363,0,0,0,0,0,0
29362368_55272,0,0,0,0,0,0
29362368_55385,0,0,0,0,0,0
29362368_55435,0,0,0,0,0,0
29362368_55769,0,0,0,0,0,0
29362368_55779,0,0,0,0,0,0
29362368_55806,0,0,0,0,0,0
29362368_55825,0,0,0,0,0,0
29362368_55878,0,0,0,0,0,0
29362368_55917,0,0,0,0,0,0
29362498_2651,0,0,0,0,0,0
29362498_2688,0,0,0,0,0,0
29362498_2741,0,0,0,0,0,0
29362647_20089,1,2,2,2,2,2
29362647_20985,1,2,2,2,2,2
29362647_21019,1,2,2,2,2,2
29362647_21036,0,0,0,0,0,0
29362647_21126,1,2,2,2,2,2
29362647_95013,1,2,2,2,2,2
29362647_95015,1,2,2,2,2,2
29362647_95035,1,2,2,2,2,2
29362647_95080,1,2,2,2,2,2
29362679_44998,2,2,2,2,2,2
29362754_4515,1,1,1,1,1,1
29362754_4565,1,1,1,1,1,1
29362754_4604,1,1,1,1,1,1
29362754_4654,1,1,1,1,1,1
29362754_4662,1,1,1,1,1,1
29362754_4682,0,0,0,0,0,0
29362754_4684,1,1,1,1,1,1
29362754_4700,1,1,1,1,1,1
29362754_4727,1,1,1,1,1,1
29362754_4738,1,1,1,1,1,1
29362881_277128,0,0,0,0,0,0
29362881_277152,2,2,2,2,2,2
29362881_277188,0,0,0,0,0,0
29362881_277217,0,0,0,0,0,0
29362881_277236,0,0,0,0,0,0
29362881_277238,0,0,0,0,0,0
29362881_277240,0,0,0,0,0,0
29362940_369637,0,0,0,0,0,0
29362940_369725,0,0,0,0,0,0
29362973_616168,2,2,2,2,2,2
29362973_616279,0,0,0,0,0,0
29362973_620300,2,2,2,2,2,2
29362973_620494,2,2,2,2,2,2
29362973_620573,2,2,2,2,2,2
29363277_151906,1,2,2,2,2,2
29363277_152042,1,2,2,2,2,2
29363519_55273,0,0,0,0,0,0
29363748_442075,0,0,0,0,0,0
29363748_462472,0,0,0,0,0,0
29363748_595595,0,0,0,0,0,0
29363748_595603,1,1,1,1,1,1
29363748_595606,0,0,0,0,0,0
29363748_595611,1,1,1,1,1,1
29363748_595674,1,1,1,1,1,1
29363748_595685,0,0,0,0,0,0
29363748_595691,0,0,0,0,0,0
29363748_595704,1,1,1,1,1,1
29363748_595707,0,0,0,0,0,0
29363748_595716,0,0,0,0,0,0
29363748_595720,0,0,0,0,0,0
29363748_728938,0,0,0,0,0,0
29363785_161384,0,0,0,0,0,0
29363785_161385,0,0,0,0,0,0
29363785_161923,1,1,2,2,2,2
29363785_162082,1,1,1,2,2,2
29363785_162160,1,1,2,2,2,2
29363798_409072,1,1,1,0,0,0
29363841_105032,1,0,0,0,0,0
29363841_126039,0,0,0,0,0,0
29363841_126041,0,0,0,0,0,0
29363841_126048,0,0,0,0,0,0
29363841_126147,0,0,0,0,0,0
29363841_126179,0,0,0,0,0,0
29363841_126212,0,0,0,0,0,0
29363841_126214,0,0,0,0,0,0
29363841_126218,0,0,0,0,0,0
29363841_126230,0,0,0,0,0,0
29363928_144539,1,2,2,2,2,2
29364006_27708,1,0,0,0,0,0
29364006_27724,1,0,0,0,0,0
29364006_27955,1,0,0,0,0,0
29364006_28118,0,0,0,0,0,0
29364006_49095,1,0,0,0,0,0
29364006_49228,0,0,0,0,0,0
29364006_49230,1,0,0,0,0,0
29364006_49330,1,0,0,0,0,0
29364006_49381,0,0,0,0,0,0
29364006_49551,1,0,0,0,0,0
29364006_49594,1,0,0,0,0,0
29364006_8632,0,0,0,0,0,0
29364006_8739,1,0,0,0,0,0
29364006_8836,1,0,0,0,0,0
29364006_8905,0,0,0,0,0,0
29364006_9063,0,0,0,0,0,0
29364006_9124,1,0,0,0,0,0
29364046_3641,1,2,2,2,2,2
29364046_3704,0,0,0,0,0,0
29364046_3821,1,0,0,0,0,0
29364064_25146,0,0,0,0,0,0
29364064_25160,0,0,0,0,0,0
29364064_25315,0,0,0,0,0,0
29364065_160232,2,2,2,2,2,2
29364065_168584,0,0,0,0,0,0
29364065_209156,0,0,0,0,0,0
29364065_209203,0,0,0,0,0,0
29364065_209211,0,0,0,0,0,0
29364065_63291,2,2,2,2,2,2
29364065_63324,2,2,2,2,2,2
29364065_63333,2,2,2,2,2,2
29364090_39469,2,2,2,2,2,2
29364122_16248,0,0,0,0,0,0
29364122_16249,0,0,0,0,0,0
29364122_16295,1,1,1,1,1,1
29364122_16303,1,1,1,1,1,1
29364122_16319,1,1,1,1,1,1
29364122_16326,1,1,1,1,1,1
29364122_16431,1,1,1,1,1,1
29364122_16478,1,1,1,1,1,1
29364122_75540,0,0,0,0,0,0
29364122_75546,0,0,0,0,0,0
29364840_1180,0,0,0,0,0,0
29364840_1212,0,0,0,0,0,0
29364840_1239,0,0,0,0,0,0
29364840_1249,0,0,0,0,0,0
29364840_1259,0,0,0,0,0,0
29364840_1272,0,0,0,0,0,0
29364840_1277,0,0,0,0,0,0
29364840_1282,0,0,0,0,0,0
29364840_1302,0,0,0,0,0,0
29364840_1319,0,0,0,0,0,0
29364840_1342,0,0,0,0,0,0
29364843_38912,0,0,0,0,0,0
29364843_38919,0,0,0,0,0,0
29364843_38959,0,0,0,0,0,0
29364843_38983,0,0,0,0,0,0
29364843_38986,0,0,0,0,0,0
29364843_39011,0,0,0,0,0,0
29364843_39018,0,0,0,0,0,0
29364843_39040,0,0,0,0,0,0
29364843_39042,0,0,0,0,0,0
29364843_39078,0,0,0,0,0,0
29365041_5338,0,0,0,0,0,0
29365041_5379,0,0,0,0,0,0
29365110_45589,0,0,0,0,0,0
29365110_51428,0,0,0,0,0,0
29365110_51512,0,0,0,0,0,0
29365110_52073,0,0,0,0,0,0
29365110_81765,1,1,1,1,1,0
29365110_81777,0,0,0,0,0,0
29365110_81868,0,0,0,0,0,0
29365211_2390,0,0,0,0,0,0
29365211_2399,0,0,0,0,0,0
29365211_2402,0,0,0,0,0,0
29365211_2406,0,0,0,0,0,0
29365211_2412,1,1,1,1,1,1
29365211_2420,1,0,0,0,0,0
29365211_2425,1,1,1,1,1,1
29365211_2427,0,0,0,0,0,0
29365211_2430,1,1,1,1,1,1
29365211_2434,1,0,0,0,0,0
29365211_2444,1,1,1,1,1,0
29365211_2536,0,0,0,0,0,0
29365288_10199,0,0,0,0,0,0
29365421_5484,0,0,0,0,0,0
29365421_5485,0,0,0,0,0,0
29365421_5506,0,0,0,0,0,0
29365421_5518,0,0,0,0,0,0
29365421_5529,0,0,0,0,0,0
29365421_5534,0,0,0,0,0,0
29365421_5597,0,0,0,0,0,0
29365421_5638,0,0,0,0,0,0
29365421_5665,0,0,0,0,0,0
29365421_5692,0,0,0,0,0,0
29365421_5719,1,1,1,1,1,1
29365582_19761,0,0,0,0,0,0
29365582_19819,0,0,0,0,0,0
29365636_513108,1,2,2,2,2,2
29365636_513161,1,1,1,1,2,2
29365636_513169,1,1,1,1,2,2
29365696_34404,1,1,0,0,0,0
29365696_34482,0,0,0,0,0,0
293657051_104673,0,0,0,0,0,0
293657051_104720,1,1,1,1,1,1
293657051_104734,0,0,0,0,0,0
293657051_104878,0,0,0,0,0,0
29366289_131549,1,1,1,1,1,1
29366289_131559,0,0,0,0,0,0
29366289_131570,1,1,1,1,1,1
29366289_131586,0,0,0,0,0,0
29366289_131604,1,1,1,1,1,1
29366289_131617,0,0,0,0,0,0
29366289_131646,1,1,1,1,1,1
29366289_131649,1,1,1,1,1,1
29366289_131651,1,1,1,1,1,1
29366289_131656,1,1,1,1,1,1
29366289_131674,1,1,1,1,1,1
29366303_67720,1,0,0,0,0,0
29366303_68309,1,0,0,0,0,0
29366303_68364,1,0,0,0,0,0
29366303_71781,1,0,0,0,0,0
29366303_88386,0,0,0,0,0,0
29366303_88429,1,0,0,0,0,0
29366518_51161,1,0,0,0,0,0
29366518_51189,0,0,0,0,0,0
29366518_51198,1,2,2,2,2,2
29366658_280745,1,2,2,2,2,2
29366658_280876,1,2,2,2,2,2
29366658_565907,0,0,0,0,0,0
29366883_20039,1,1,1,1,1,0
29366883_20058,0,0,0,0,0,0
29366883_20060,0,0,0,0,0,0
29366883_20066,1,1,1,1,1,1
29366883_20177,1,2,2,2,2,2
29366883_20196,0,0,0,0,0,0
29366883_20236,1,2,2,2,2,2
29367028_22132,1,2,2,2,2,2
29367170_32180,1,1,1,1,1,1
29367170_32181,1,1,1,1,1,1
29367170_32184,0,0,0,0,0,0
29367170_32195,0,0,0,0,0,0
29367170_32198,0,0,0,0,0,0
29367170_32243,1,1,1,1,1,0
29367170_32254,1,1,1,1,1,1
29367180_177732,0,0,0,0,0,0
29367180_177740,0,0,0,0,0,0
29367180_177767,0,0,0,0,0,0
29367180_177768,0,0,0,0,0,0
29367180_177774,0,0,0,0,0,0
29367180_177775,0,0,0,0,0,0
29367180_177776,0,0,0,0,0,0
29367180_177811,0,0,0,0,0,0
29367180_177839,0,0,0,0,0,0
29367180_177850,0,0,0,0,0,0
29367180_177907,0,0,0,0,0,0
29367299_1196,1,1,1,1,1,1
29367299_1198,0,0,0,0,0,0
29367299_1267,1,1,1,1,1,0
29367299_1392,1,1,1,1,1,1
29367336_4470,0,0,0,0,0,0
29367336_4484,0,0,0,0,0,0
29367336_4663,0,0,0,0,0,0
29367679_10543,0,0,0,0,0,0
29367843_158874,0,0,0,0,0,0
29367860_10385,2,2,2,2,2,2
29367903_275693,1,2,2,2,2,2
29367903_275742,0,0,0,0,0,0
29367903_275753,1,2,2,2,2,2
29367903_275772,0,0,0,0,0,0
29367943_7962,1,1,1,1,1,1
29368046_70785,1,1,1,1,2,2
29368046_70856,0,0,0,0,0,0
29368101_58812,0,0,0,0,0,0
293681531_3318,2,2,2,2,2,2
293681531_3331,2,2,2,2,2,2
293681531_3365,2,2,2,2,2,2
293681531_3599,2,2,2,2,2,2
29368285_3597,1,1,1,1,1,1
29368285_3603,1,1,1,2,2,2
29368285_3611,1,1,1,1,1,1
29368285_3636,1,1,1,1,1,1
29368285_3645,1,1,1,1,1,1
29368285_3673,0,0,0,0,0,0
29368285_3676,0,0,0,0,0,0
29368285_3687,2,2,2,2,2,2
29368285_3691,1,1,1,1,1,1
29368285_3715,1,1,1,1,1,1
29368285_3722,1,1,1,1,1,0
29368285_3723,0,0,0,0,0,0
29368285_3732,1,0,0,0,0,0
29368285_3739,0,0,0,0,0,0
29368285_3740,1,1,1,1,1,1
29368285_3743,1,1,1,1,1,0
29368285_3748,1,1,1,1,1,1
29368285_3750,1,1,1,1,1,1
29368285_3752,0,0,0,0,0,0
29368285_3759,1,0,0,0,0,0
29368285_3760,0,0,0,0,0,0
29368285_3762,0,0,0,0,0,0
29368285_3771,0,0,0,0,0,0
29368285_3772,0,0,0,0,0,0
29368285_3773,1,1,1,1,1,1
29368285_3779,1,1,1,1,1,1
29368285_3780,1,1,1,1,1,2
29368326_6178,0,0,0,0,0,0
29368326_6197,0,0,0,0,0,0
29368326_6211,0,0,0,0,0,0
29368326_6216,0,0,0,0,0,0
29368326_6226,1,0,0,0,0,0
29368326_6233,0,0,0,0,0,0
29368326_6234,1,1,1,0,0,0
29368326_6237,1,1,1,0,0,0
29368326_6240,0,0,0,0,0,0
29368326_6241,0,0,0,0,0,0
29368326_6242,1,1,1,0,0,0
29368326_6244,1,1,1,0,0,0
29368326_6259,0,0,0,0,0,0
29368326_6268,0,0,0,0,0,0
29368326_6269,0,0,0,0,0,0
29368326_6292,0,0,0,0,0,0
29368326_6293,0,0,0,0,0,0
29368326_6303,0,0,0,0,0,0
29368326_6308,0,0,0,0,0,0
29368326_6315,0,0,0,0,0,0
29368326_6330,0,0,0,0,0,0
29368326_6336,0,0,0,0,0,0
29368326_6343,0,0,0,0,0,0
29368326_6359,0,0,0,0,0,0
293683531_284477,0,0,0,0,0,0
293683531_284516,0,0,0,0,0,0
293683531_284533,0,0,0,0,0,0
293683531_284534,0,0,0,0,0,0
293683531_284538,0,0,0,0,0,0
293683531_284543,0,0,0,0,0,0
293683531_82395,0,0,0,0,0,0
293683531_82396,0,0,0,0,0,0
293683531_82402,0,0,0,0,0,0
293683531_82436,0,0,0,0,0,0
293683531_82457,1,1,1,1,1,1
293683531_82480,0,0,0,0,0,0
293683531_82486,0,0,0,0,0,0
293683531_82500,0,0,0,0,0,0
293683531_82504,0,0,0,0,0,0
29368482_121901,0,0,0,0,0,0
29368919_627,0,0,0,0,0,0
29368928_934157,0,0,0,0,0,0
29368928_934158,0,0,0,0,0,0
29369386_37299,0,0,0,0,0,0
29369386_37306,2,2,2,2,2,2
29369386_37408,2,2,2,2,2,2
29369386_386735,1,2,2,2,2,2
29369386_386850,1,2,2,2,2,2
29369386_38820,0,0,0,0,0,0
29369386_38831,0,0,0,0,0,0
29369386_79634,2,2,2,2,2,2
29369386_79703,0,0,0,0,0,0
29369386_79721,2,2,2,2,2,2
29369386_79741,0,0,0,0,0,0
29369386_79747,2,2,2,2,2,2
29369402_12181,1,0,0,0,0,0
29369402_12182,0,0,0,0,0,0
29369402_12210,0,0,0,0,0,0
29369402_12226,0,0,0,0,0,0
29369402_12234,0,0,0,0,0,0
29369402_12236,0,0,0,0,0,0
29369402_12244,0,0,0,0,0,0
29369402_12258,0,0,0,0,0,0
29369402_12263,1,1,1,1,1,1
29369402_12264,0,0,0,0,0,0
29369402_12282,0,0,0,0,0,0
29369402_12289,1,0,0,0,0,0
29369402_12292,0,0,0,0,0,0
29369402_12306,0,0,0,0,0,0
29369402_12318,1,1,1,1,1,1
29369407_5805,0,0,0,0,0,0
29369407_5806,0,0,0,0,0,0
29369586_30583,1,1,1,1,1,0
29369586_30615,1,1,1,0,0,0
29369586_30619,1,1,1,0,0,0
29369586_30646,0,0,0,0,0,0
29369586_30663,0,0,0,0,0,0
29369666_2534,1,1,1,0,0,0
29369666_2543,1,1,1,0,0,0
29369666_2546,1,1,0,0,0,0
29369666_2551,1,1,1,0,0,0
29369666_2567,0,0,0,0,0,0
29369828_74007,0,0,0,0,0,0
29369871_9179,2,2,2,2,2,2
29369871_9184,1,1,1,1,1,1
29369871_9196,1,1,1,1,1,1
29369871_9216,1,1,0,0,0,0
29369871_9302,2,2,2,2,2,2
29369871_9309,0,0,0,0,0,0
29369871_9353,0,0,0,0,0,0
29369871_9377,0,0,0,0,0,0
29369887_5098,0,0,0,0,0,0
29369887_5136,0,0,0,0,0,0
29369887_5153,0,0,0,0,0,0
29369887_5164,0,0,0,0,0,0
29369887_5170,0,0,0,0,0,0
29369887_5178,0,0,0,0,0,0
29369887_5212,1,1,1,1,1,1
29369887_5217,0,0,0,0,0,0
29369887_5224,0,0,0,0,0,0
29369887_5253,0,0,0,0,0,0
29369887_5254,0,0,0,0,0,0
29369887_5273,1,0,0,0,0,0
29370113_320,2,2,2,2,2,2
29370172_183964,1,0,0,0,0,0
29370172_44184,0,0,0,0,0,0
29370175_67621,0,0,0,0,0,0
29370175_69528,1,2,2,2,2,2
29370175_69559,1,2,2,2,2,2
29370175_69650,1,2,2,2,2,2
29370175_69685,0,0,0,0,0,0
29370175_69819,0,0,0,0,0,0
29370175_69827,0,0,0,0,0,0
29370175_69841,1,2,2,2,2,2
29370175_69869,1,2,2,2,2,2
29370427_3547,1,2,2,2,2,2
29370427_3562,0,0,0,0,0,0
29370427_3564,1,2,2,2,2,2
29370600_4938,0,0,0,0,0,0
29370600_4955,0,0,0,0,0,0
29370600_4957,0,0,0,0,0,0
29370600_4972,0,0,0,0,0,0
29370600_5024,0,0,0,0,0,0
29370600_5054,0,0,0,0,0,0
29370702_8486,0,0,0,0,0,0
29370702_8511,0,0,0,0,0,0
29370781_2497,0,0,0,0,0,0
29370781_2538,2,2,2,2,2,2
29370828_39735,1,1,1,1,0,0
29370868_179656,0,0,0,0,0,0
29370871_442343,0,0,0,0,0,0
29370944_433992,0,0,0,0,0,0
29370944_434037,0,0,0,0,0,0
29370944_434038,0,0,0,0,0,0
29370959_2270,1,1,1,1,1,1
29370959_2285,1,1,1,1,1,1
29370959_2298,0,0,0,0,0,0
29370959_2303,1,1,2,2,2,2
29370959_2305,1,1,2,2,2,2
29370959_2308,1,1,1,1,1,1
29370959_2309,0,0,0,0,0,0
29370959_2321,1,1,1,1,1,1
29370959_2326,1,1,1,1,1,1
29370959_2328,1,1,2,2,2,2
29370959_2330,0,0,0,0,0,0
29370959_2331,1,1,1,1,1,1
29370959_2349,1,1,1,1,1,1
29370959_2364,1,0,0,0,0,0
29370959_2370,1,1,1,1,1,1
29370959_2371,0,0,0,0,0,0
29370959_2384,1,1,1,1,1,1
29370959_2385,1,1,1,1,1,1
29370959_2389,1,0,0,0,0,0
29370959_2393,1,0,0,0,0,0
29370959_2403,0,0,0,0,0,0
29371059_24333,0,0,0,0,0,0
29371119_19922,1,2,2,2,2,2
29371119_88831,1,2,2,2,2,2
29371119_88929,1,2,2,2,2,2
29371119_88979,1,2,2,2,2,2
29371212_81339,0,0,0,0,0,0
29371212_81357,0,0,0,0,0,0
29371212_81361,1,0,0,0,0,0
29371212_81372,1,1,1,1,1,1
29371212_81388,0,0,0,0,0,0
29371212_81392,1,1,1,1,1,1
29371212_81397,1,1,1,1,1,1
29371212_81410,0,0,0,0,0,0
29371212_81411,1,1,1,1,1,0
29371212_81412,1,1,1,1,1,1
29371212_81418,1,1,1,0,0,0
29371212_81426,0,0,0,0,0,0
29371212_81429,0,0,0,0,0,0
29371212_81430,1,1,1,1,1,2
29371212_81433,1,1,1,0,0,0
29371212_81435,0,0,0,0,0,0
29371212_81446,1,1,1,0,0,0
29371212_81447,1,1,1,0,0,0
29371212_81449,1,1,1,0,0,0
29371212_81451,0,0,0,0,0,0
29371212_81455,0,0,0,0,0,0
29371212_81457,0,0,0,0,0,0
29371212_81472,1,1,1,1,0,0
29371212_81482,0,0,0,0,0,0
29371468_3760,0,0,0,0,0,0
29371680_82420,2,2,2,2,2,2
29371680_82511,2,2,2,2,2,2
29371694_317718,2,2,2,2,2,2
29371694_317745,2,2,2,2,2,2
29371694_317860,2,2,2,2,2,2
29371694_317868,2,2,2,2,2,2
293717531_12214,1,1,0,0,0,0
293717531_190514,0,0,0,0,0,0
29371759_293343,2,2,2,2,2,2
29371768_189707,0,0,0,0,0,0
29371780_43034,1,2,2,2,2,2
29371780_43084,1,2,2,2,2,2
29371847_17958,1,1,1,1,1,1
29371847_17959,1,1,1,1,1,1
29371847_17969,0,0,0,0,0,0
29371847_17974,0,0,0,0,0,0
29371847_17990,0,0,0,0,0,0
29371894_8564,1,2,2,2,2,2
29371894_8610,1,2,2,2,2,2
29371894_8631,1,2,2,2,2,2
29371894_8666,1,2,2,2,2,2
29371894_8668,0,0,0,0,0,0
29371894_8684,1,2,2,2,2,2
29371894_8738,0,0,0,0,0,0
29372014_1712,1,1,1,1,1,0
29372014_1726,1,1,1,1,1,0
29372014_1729,1,1,1,0,0,0
29372014_1741,1,1,1,1,1,0
29372014_1763,1,1,1,1,1,1
29372014_1766,1,1,1,1,1,1
29372014_1787,0,0,0,0,0,0
29372014_1795,0,0,0,0,0,0
29372014_1801,1,1,1,1,1,1
29372014_1807,1,1,1,1,1,1
